"beserver","timestamp","durationmin","durationmax","durationavg"
"VI1PR0402MB3646","06.05.2018 10:11:04","96,0593","133,0911","103,26728"
"VI1PR0402MB3646","06.05.2018 10:11:14","96,0608","116,0766","101,16576"
"VI1PR0402MB3646","06.05.2018 10:11:24","96,0623","113,0753","100,46482"
"VI1PR0402MB3646","06.05.2018 10:11:34","96,0592","108,0693","99,26206"
"VI1PR0402MB3646","06.05.2018 10:11:44","96,0624","135,0881","103,46773"
"VI1PR0402MB3646","06.05.2018 10:11:54","95,0585","100,0655","98,06162"
"VI1PR0402MB3646","06.05.2018 10:12:04","96,0454","108,0696","98,35982"
"VI1PR0402MB3646","06.05.2018 10:12:14","96,0549","110,0729","99,06351"
"VI1PR0402MB3646","06.05.2018 10:12:24","96,0612","101,0669","98,36367"
"VI1PR0402MB3646","06.05.2018 10:12:34","96,0486","109,0699","99,86315"
"VI1PR0402MB3646","06.05.2018 10:12:44","96,0592","113,073","98,86226"
"VI1PR0402MB3646","06.05.2018 10:12:54","96,0584","125,0814","101,76469"
"VI1PR0402MB3646","06.05.2018 10:13:04","96,0612","105,066","99,26516"
"VI1PR0402MB3646","06.05.2018 10:13:14","96,0592","108,0688","99,06284"
"VI1PR0402MB3646","06.05.2018 10:13:24","96,06","107,0682","98,96304"
"VI1PR0402MB3646","06.05.2018 10:13:34","97,0488","104,0654","98,5598"
"VI1PR0402MB3646","06.05.2018 10:13:44","96,0612","138,0882","101,76507"
"VI1PR0402MB3646","06.05.2018 10:13:54","96,062","157,1009","104,76825"
"VI1PR0402MB3646","06.05.2018 10:14:04","96,0628","100,067","97,86275"
"VI1PR0402MB3646","06.05.2018 10:14:14","96,0607","105,0676","98,46201"
"VI1PR0402MB3646","06.05.2018 10:14:24","96,0592","107,0674","99,36281"
"VI1PR0402MB3646","06.05.2018 10:14:34","96,0619","100,0694","97,6639"
"VI1PR0402MB3646","06.05.2018 10:14:44","96,0588","118,0768","100,36498"
"VI1PR0402MB3646","06.05.2018 10:14:54","96,0592","126,0809","101,16562"
"VI1PR0402MB3646","06.05.2018 10:15:04","96,0612","109,0699","100,36343"
"VI1PR0402MB3646","06.05.2018 10:15:14","96,062","102,066","98,26312"
"VI1PR0402MB3646","06.05.2018 10:15:24","96,0513","104,0681","99,16425"
"VI1PR0402MB3646","06.05.2018 10:15:34","97,0603","101,0654","98,36341"
"VI1PR0402MB3646","06.05.2018 10:15:44","96,0624","110,069","99,96285"
"VI1PR0402MB3646","06.05.2018 10:15:54","96,0572","100,0658","98,36251"
"VI1PR0402MB3646","06.05.2018 10:16:04","97,061","100,0655","98,36297"
"VI1PR0402MB3646","06.05.2018 10:16:14","96,0632","118,074","102,16691"
"VI1PR0402MB3646","06.05.2018 10:16:24","97,0622","107,0686","99,56364"
"VI1PR0402MB3646","06.05.2018 10:16:34","96,06","101,061","98,06268"
"VI1PR0402MB3646","06.05.2018 10:16:44","97,0627","131,0851","102,56708"
"VI1PR0402MB3646","06.05.2018 10:16:54","96,0628","132,0865","105,56823"
"VI1PR0402MB3646","06.05.2018 10:17:04","97,0548","107,0718","100,16452"
"VI1PR0402MB3646","06.05.2018 10:17:14","98,0606","502,3317","143,09127"
"VI1PR0402MB3646","06.05.2018 10:17:24","97,0599","113,0742","102,66598"
"VI1PR0402MB3646","06.05.2018 10:17:34","96,0604","135,0886","102,26607"
"VI1PR0402MB3646","06.05.2018 10:17:44","96,0596","113,0726","101,0651"
"VI1PR0402MB3646","06.05.2018 10:17:54","97,0591","105,0704","98,56233"
"VI1PR0402MB3646","06.05.2018 10:18:04","96,0604","1191,7963","213,94161"
"VI1PR0402MB3646","06.05.2018 10:18:15","96,0604","101,0646","97,76076"
"VI1PR0402MB3646","06.05.2018 10:18:25","95,0585","116,073","99,26326"
"VI1PR0402MB3646","06.05.2018 10:18:35","96,0608","116,075","99,3637"
"VI1PR0402MB3646","06.05.2018 10:18:45","97,0591","107,0702","99,8646"
"VI1PR0402MB3646","06.05.2018 10:18:55","96,0615","145,0988","105,66904"
"VI1PR0402MB3646","06.05.2018 10:19:05","97,0603","110,071","101,76556"
"VI1PR0402MB3646","06.05.2018 10:19:15","96,062","134,089","104,46856"
"VI1PR0402MB3646","06.05.2018 10:19:25","97,0584","109,0711","99,3648"
"VI1PR0402MB3646","06.05.2018 10:19:35","97,0626","103,064","99,96432"
"VI1PR0402MB3646","06.05.2018 10:19:45","96,0577","102,066","98,56354"
"VI1PR0402MB3646","06.05.2018 10:19:55","96,0592","116,0774","99,76434"
"VI1PR0402MB3646","06.05.2018 10:20:05","97,0615","111,0705","100,26553"
"VI1PR0402MB3646","06.05.2018 10:20:15","96,0611","106,0691","99,16368"
"VI1PR0402MB3646","06.05.2018 10:20:25","96,0596","115,0755","102,46525"
"VI1PR0402MB3646","06.05.2018 10:20:35","97,0638","124,0804","101,46803"
"VI1PR0402MB3646","06.05.2018 10:20:45","96,0631","106,0702","99,07057"
"VI1PR0402MB3646","06.05.2018 10:20:55","96,0596","105,0668","99,76392"
"VI1PR0402MB3646","06.05.2018 10:21:05","97,0492","107,0678","99,86295"
"VI1PR0402MB3646","06.05.2018 10:21:15","97,0607","104,0677","98,26416"
"VI1PR0402MB3646","06.05.2018 10:21:25","95,059","174,1158","108,4692"
"VI1PR0402MB3646","06.05.2018 10:21:35","97,0623","102,9435","99,35281"
"VI1PR0402MB3646","06.05.2018 10:21:45","98,0618","205,1351","116,2642"
"VI1PR0402MB3646","06.05.2018 10:21:55","97,061","105,0708","100,16493"
"VI1PR0402MB3646","06.05.2018 10:22:05","97,0623","107,0717","101,06505"
"VI1PR0402MB3646","06.05.2018 10:22:15","97,0626","108,0697","102,06601"
"VI1PR0402MB3646","06.05.2018 10:22:25","96,0588","237,1533","113,47096"
"VI1PR0402MB3646","06.05.2018 10:22:35","98,0645","117,0772","104,06927"
"VI1PR0402MB3646","06.05.2018 10:22:45","98,0613","120,0801","103,46689"
"VI1PR0402MB3646","06.05.2018 10:22:55","97,0618","159,1085","107,06987"
"VI1PR0402MB3646","06.05.2018 10:23:05","97,0655","131,0898","105,56975"
"VI1PR0402MB3646","06.05.2018 10:23:15","98,0613","130,0828","105,36811"
"VI1PR0402MB3646","06.05.2018 10:23:25","96,0663","135,0889","105,06874"
"VI1PR0402MB3646","06.05.2018 10:23:35","96,0576","102,0649","98,35744"
"VI1PR0402MB3646","06.05.2018 10:23:45","96,0592","283,1897","120,97943"
"VI1PR0402MB3646","06.05.2018 10:23:55","96,062","147,0938","104,56735"
"VI1PR0402MB3646","06.05.2018 10:24:05","96,0635","105,0673","98,65468"
"VI1PR0402MB3646","06.05.2018 10:24:15","97,0607","339,2232","132,38553"
"VI1PR0402MB3646","06.05.2018 10:24:25","96,0628","108,0732","99,96386"
"VI1PR0402MB3646","06.05.2018 10:24:35","96,0596","108,0689","99,26244"
"VI1PR0402MB3646","06.05.2018 10:24:45","97,0606","483,3241","141,39197"
"VI1PR0402MB3646","06.05.2018 10:24:55","96,0596","107,0677","99,56345"
"VI1PR0402MB3646","06.05.2018 10:25:05","97,0607","126,0817","105,66822"
"VI1PR0402MB3646","06.05.2018 10:25:15","96,0647","115,0724","101,66475"
"VI1PR0402MB3646","06.05.2018 10:25:25","97,0607","138,0921","102,86801"
"VI1PR0402MB3646","06.05.2018 10:25:35","96,0663","121,0827","103,46811"
"VI1PR0402MB3646","06.05.2018 10:25:45","96,0619","102,0656","98,76332"
"VI1PR0402MB3646","06.05.2018 10:25:55","97,0623","106,0679","98,76241"
"VI1PR0402MB3646","06.05.2018 10:26:05","96,0612","106,0702","99,16275"
"VI1PR0402MB3646","06.05.2018 10:26:15","96,0604","100,067","97,56294"
"VI1PR0402MB3646","06.05.2018 10:26:25","96,0608","110,0706","98,76408"
"VI1PR0402MB3646","06.05.2018 10:26:35","96,0584","107,0606","99,46216"
"VI1PR0402MB3646","06.05.2018 10:26:45","96,06","100,0639","98,16123"
"VI1PR0402MB3646","06.05.2018 10:26:55","97,0619","102,0672","99,264"
"VI1PR0402MB3646","06.05.2018 10:27:05","96,0581","105,0664","97,86083"
"VI1PR0402MB3646","06.05.2018 10:27:15","97,0599","105,0673","98,36302"
"VI1PR0402MB3646","06.05.2018 10:27:25","97,063","118,0743","100,5648"
"VI1PR0402MB3646","06.05.2018 10:27:35","97,0619","105,0727","100,06437"
"VI1PR0402MB3646","06.05.2018 10:27:45","96,0627","109,0723","99,16381"
"VI1PR0402MB3646","06.05.2018 10:27:55","96,0619","106,0675","99,06193"
"VI1PR0402MB3646","06.05.2018 10:28:05","97,0631","102,0676","98,66447"
"VI1PR0402MB3646","06.05.2018 10:28:15","96,0612","119,0762","103,14513"
"VI1PR0402MB3646","06.05.2018 10:28:25","96,062","120,0804","102,56586"
"VI1PR0402MB3646","06.05.2018 10:28:35","96,062","108,0661","99,66467"
"VI1PR0402MB3646","06.05.2018 10:28:45","96,0593","135,0901","102,26509"
"VI1PR0402MB3646","06.05.2018 10:28:55","97,0638","150,1005","107,77068"
"VI1PR0402MB3646","06.05.2018 10:29:05","97,0647","117,0769","102,76744"
"VI1PR0402MB3646","06.05.2018 10:29:15","96,0636","109,0739","99,46682"
"VI1PR0402MB3646","06.05.2018 10:29:25","96,0647","109,0731","99,76764"
"VI1PR0402MB3646","06.05.2018 10:29:35","96,0632","115,0759","99,66644"
"VI1PR0402MB3646","06.05.2018 10:29:45","97,0658","106,086","101,66908"
"VI1PR0402MB3646","06.05.2018 10:29:55","97,0619","101,0661","98,76376"
"VI1PR0402MB3646","06.05.2018 10:30:05","97,061","102,0723","98,26407"
"VI1PR0402MB3646","06.05.2018 10:30:15","96,0612","104,0673","97,46298"
"VI1PR0402MB3646","06.05.2018 10:30:25","97,0603","104,0701","100,4655"
"VI1PR0402MB3646","06.05.2018 10:30:35","96,0592","105,0664","98,06256"
"VI1PR0402MB3646","06.05.2018 10:30:45","96,062","108,0704","99,96485"
"VI1PR0402MB3646","06.05.2018 10:30:55","96,06","291,1935","119,27778"
"VI1PR0402MB3646","06.05.2018 10:31:06","96,0624","1439,961","232,95353"
"VI1PR0402MB3646","06.05.2018 10:31:16","96,0604","115,0794","101,06565"
"VI1PR0402MB3646","06.05.2018 10:31:26","95,0617","106,0691","98,66354"
"VI1PR0402MB3646","06.05.2018 10:31:36","97,067","108,0704","99,66577"
"VI1PR0402MB3646","06.05.2018 10:31:46","96,0616","130,0832","101,36482"
"VI1PR0402MB3646","06.05.2018 10:31:56","96,06","127,0827","100,26039"
"VI1PR0402MB3646","06.05.2018 10:32:06","96,0596","109,0719","99,26369"
"VI1PR0402MB3646","06.05.2018 10:32:16","97,0591","107,0713","99,26318"
"VI1PR0402MB3646","06.05.2018 10:32:26","97,0626","107,0701","101,16657"
"VI1PR0402MB3646","06.05.2018 10:32:36","96,0671","124,0839","101,46721"
"VI1PR0402MB3646","06.05.2018 10:32:46","97,0611","128,0842","101,6626"
"VI1PR0402MB3646","06.05.2018 10:32:56","96,0616","102,0645","98,86515"
"VI1PR0402MB3646","06.05.2018 10:33:06","97,0638","118,0775","101,56573"
"VI1PR0402MB3646","06.05.2018 10:33:16","97,0615","101,0673","99,16482"
"VI1PR0402MB3646","06.05.2018 10:33:26","98,0629","124,0807","105,36865"
"VI1PR0402MB3646","06.05.2018 10:33:36","96,0612","100,0642","97,76353"
"VI1PR0402MB3646","06.05.2018 10:33:46","99,049","122,0798","103,86539"
"VI1PR0402MB3646","06.05.2018 10:33:56","97,061","148,098","105,56952"
"VI1PR0402MB3646","06.05.2018 10:34:06","96,0643","360,2385","126,98603"
"VI1PR0402MB3646","06.05.2018 10:34:16","96,062","101,0681","98,26351"
"VI1PR0402MB3646","06.05.2018 10:34:26","96,0604","408,2734","129,8849"
"VI1PR0402MB3646","06.05.2018 10:34:36","96,062","113,0718","102,36669"
"VI1PR0402MB3646","06.05.2018 10:34:46","96,0604","103,0662","99,46279"
"VI1PR0402MB3646","06.05.2018 10:34:56","97,061","100,0651","97,96307"
"VI1PR0402MB3646","06.05.2018 10:35:06","97,0626","104,0673","99,06439"
"VI1PR0402MB3646","06.05.2018 10:35:16","96,0628","114,0769","99,96511"
"VI1PR0402MB3646","06.05.2018 10:35:26","96,064","101,0645","97,76304"
"VI1PR0402MB3646","06.05.2018 10:35:36","96,0627","122,0798","101,26868"
"VI1PR0402MB3646","06.05.2018 10:35:46","96,0616","105,0688","98,66403"
"VI1PR0402MB3646","06.05.2018 10:35:56","96,062","104,0654","98,16378"
"VI1PR0402MB3646","06.05.2018 10:36:06","96,0616","103,0702","98,56293"
"VI1PR0402MB3646","06.05.2018 10:36:16","97,0619","112,0585","102,26488"
"VI1PR0402MB3646","06.05.2018 10:36:26","97,0607","145,0949","104,16672"
"VI1PR0402MB3646","06.05.2018 10:36:36","96,0589","105,068","98,86403"
"VI1PR0402MB3646","06.05.2018 10:36:47","96,0636","1661,1111","257,17072"
"VI1PR0402MB3646","06.05.2018 10:36:57","97,0627","114,0729","103,39123"
"VI1PR0402MB3646","06.05.2018 10:37:07","96,0588","109,0692","98,76139"
"VI1PR0402MB3646","06.05.2018 10:37:17","97,0623","107,0741","99,86548"
"VI1PR0402MB3646","06.05.2018 10:37:27","97,0619","116,0746","102,46406"
"VI1PR0402MB3646","06.05.2018 10:37:37","97,0622","114,0728","102,06508"
"VI1PR0402MB3646","06.05.2018 10:37:47","97,0658","114,0744","100,76517"
"VI1PR0402MB3646","06.05.2018 10:37:57","96,0612","106,0671","99,26318"
"VI1PR0402MB3646","06.05.2018 10:38:07","96,0628","120,0781","101,66545"
"VI1PR0402MB3646","06.05.2018 10:38:17","96,0632","109,0683","100,76355"
"VI1PR0402MB3646","06.05.2018 10:38:27","96,0604","105,0681","98,56212"
"VI1PR0402MB3646","06.05.2018 10:38:37","97,0627","104,0665","99,36266"
"VI1PR0402MB3646","06.05.2018 10:38:47","97,0595","99,0635","97,56319"
"VI1PR0402MB3646","06.05.2018 10:38:57","97,0461","150,0974","103,36383"
"VI1PR0402MB3646","06.05.2018 10:39:07","96,0853","102,0632","98,96387"
"VI1PR0402MB3646","06.05.2018 10:39:17","97,0615","118,0763","100,06453"
"VI1PR0402MB3646","06.05.2018 10:39:27","97,0623","107,0698","102,26565"
"VI1PR0402MB3646","06.05.2018 10:39:37","97,061","101,0645","98,66222"
"VI1PR0402MB3646","06.05.2018 10:39:47","97,0619","105,068","100,16379"
"VI1PR0402MB3646","06.05.2018 10:39:57","96,0612","109,0707","99,56847"
"VI1PR0402MB3646","06.05.2018 10:40:07","96,0639","106,0687","99,56441"
"VI1PR0402MB3646","06.05.2018 10:40:17","96,0623","398,2613","135,88837"
"VI1PR0402MB3646","06.05.2018 10:40:27","96,0624","102,0652","98,36338"
"VI1PR0402MB3646","06.05.2018 10:40:37","97,0615","101,0653","98,26109"
"VI1PR0402MB3646","06.05.2018 10:40:47","97,0603","103,0651","99,06308"
"VI1PR0402MB3646","06.05.2018 10:40:57","97,0611","105,0684","98,76352"
"VI1PR0402MB3646","06.05.2018 10:41:07","97,0599","106,0702","100,06479"
"VI1PR0402MB3646","06.05.2018 10:41:17","95,0648","284,1904","117,27642"
"VI1PR0402MB3646","06.05.2018 10:41:27","96,0481","105,0672","98,46211"
"VI1PR0402MB3646","06.05.2018 10:41:37","96,0604","107,0694","99,06341"
"VI1PR0402MB3646","06.05.2018 10:41:47","96,0628","105,0708","98,76299"
"VI1PR0402MB3646","06.05.2018 10:41:57","96,0592","113,0718","100,8644"
"VI1PR0402MB3646","06.05.2018 10:42:07","97,0611","177,1135","109,07007"
"VI1PR0402MB3646","06.05.2018 10:42:17","95,0605","111,0736","100,56495"
"VI1PR0402MB3646","06.05.2018 10:42:27","96,0473","112,0727","99,56058"
"VI1PR0402MB3646","06.05.2018 10:42:37","96,0596","104,0646","99,06382"
"VI1PR0402MB3646","06.05.2018 10:42:47","96,0612","109,0719","100,16484"
"VI1PR0402MB3646","06.05.2018 10:42:57","96,06","157,1045","104,16662"
"VI1PR0402MB3646","06.05.2018 10:43:07","96,0612","111,0756","101,86567"
"VI1PR0402MB3646","06.05.2018 10:43:17","97,0618","102,0656","99,16393"
"VI1PR0402MB3646","06.05.2018 10:43:27","97,0591","127,0807","102,76476"
"VI1PR0402MB3646","06.05.2018 10:43:37","97,0603","163,1034","106,16805"
"VI1PR0402MB3646","06.05.2018 10:43:47","96,0592","110,0686","101,26468"
"VI1PR0402MB3646","06.05.2018 10:43:57","95,0597","157,1021","105,36806"
"VI1PR0402MB3646","06.05.2018 10:44:07","96,0608","103,0663","99,26184"
"VI1PR0402MB3646","06.05.2018 10:44:17","95,0593","120,078","101,86472"
"VI1PR0402MB3646","06.05.2018 10:44:27","95,0605","101,0657","97,56258"
"VI1PR0402MB3646","06.05.2018 10:44:37","96,0612","109,0715","99,16374"
"VI1PR0402MB3646","06.05.2018 10:44:47","96,06","102,0684","98,36281"
"VI1PR0402MB3646","06.05.2018 10:44:57","96,0612","103,0655","98,3628"
"VI1PR0402MB3646","06.05.2018 10:45:07","96,06","99,064","97,16232"
"VI1PR0402MB3646","06.05.2018 10:45:17","96,06","106,0695","99,76399"
"VI1PR0402MB3646","06.05.2018 10:45:27","96,0477","124,0784","101,16188"
"VI1PR0402MB3646","06.05.2018 10:45:37","97,0611","106,0678","99,96398"
"VI1PR0402MB3646","06.05.2018 10:45:47","96,0597","107,0681","99,56378"
"VI1PR0402MB3646","06.05.2018 10:45:57","96,062","106,0678","99,96463"
"VI1PR0402MB3646","06.05.2018 10:46:07","96,0619","121,0771","100,36402"
"VI1PR0402MB3646","06.05.2018 10:46:17","97,0595","108,0688","100,56316"
"VI1PR0402MB3646","06.05.2018 10:46:27","96,06","103,0667","98,2629"
"VI1PR0402MB3646","06.05.2018 10:46:37","95,0586","190,1266","110,27125"
"VI1PR0402MB3646","06.05.2018 10:46:47","96,0604","107,0697","98,46349"
"VI1PR0402MB3646","06.05.2018 10:46:57","97,0619","103,0683","99,16241"
"VI1PR0402MB3646","06.05.2018 10:47:07","97,0583","109,0707","101,0641"
"VI1PR0402MB3646","06.05.2018 10:47:17","97,0631","121,0779","106,86867"
"VI1PR0402MB3646","06.05.2018 10:47:27","97,0626","166,1053","105,96875"
"VI1PR0402MB3646","06.05.2018 10:47:37","97,0619","139,0892","105,76843"
"VI1PR0402MB3646","06.05.2018 10:47:47","97,065","143,0942","104,56816"
"VI1PR0402MB3646","06.05.2018 10:47:57","97,0606","100,0674","98,3632"
"VI1PR0402MB3646","06.05.2018 10:48:07","97,048","101,0666","98,26204"
"VI1PR0402MB3646","06.05.2018 10:48:17","97,0622","112,0707","100,86551"
"VI1PR0402MB3646","06.05.2018 10:48:27","97,0615","106,0682","99,06406"
"VI1PR0402MB3646","06.05.2018 10:48:37","96,0604","99,0664","97,76306"
"VI1PR0402MB3646","06.05.2018 10:48:47","96,0615","99,0624","97,66312"
"VI1PR0402MB3646","06.05.2018 10:48:57","97,0614","152,0995","105,56281"
"VI1PR0402MB3646","06.05.2018 10:49:07","96,0446","108,0732","99,06052"
"VI1PR0402MB3646","06.05.2018 10:49:17","96,0612","107,0733","99,36457"
"VI1PR0402MB3646","06.05.2018 10:49:27","97,0587","103,0631","98,96247"
"VI1PR0402MB3646","06.05.2018 10:49:37","97,0551","120,078","100,66336"
"VI1PR0402MB3646","06.05.2018 10:49:47","96,0624","121,0752","101,96545"
"VI1PR0402MB3646","06.05.2018 10:49:57","96,0608","107,0674","99,06312"
"VI1PR0402MB3646","06.05.2018 10:50:07","97,0603","135,0873","102,36625"
"VI1PR0402MB3646","06.05.2018 10:50:17","96,062","107,0701","100,26491"
"VI1PR0402MB3646","06.05.2018 10:50:27","96,0604","108,07","99,36367"
"VI1PR0402MB3646","06.05.2018 10:50:37","97,0618","101,0649","98,36343"
"VI1PR0402MB3646","06.05.2018 10:50:47","96,062","106,0682","99,06445"
"VI1PR0402MB3646","06.05.2018 10:50:57","95,0606","112,0609","99,26359"
"VI1PR0402MB3646","06.05.2018 10:51:07","96,0623","103,0658","98,16328"
"VI1PR0402MB3646","06.05.2018 10:51:17","96,0608","114,0776","101,76504"
"VI1PR0402MB3646","06.05.2018 10:51:27","97,0622","109,0707","99,0644"
"VI1PR0402MB3646","06.05.2018 10:51:37","97,0492","111,0759","100,66382"
"VI1PR0402MB3646","06.05.2018 10:51:47","96,0616","103,0694","98,4631"
"VI1PR0402MB3646","06.05.2018 10:51:57","96,0623","103,0695","97,86254"
"VI1PR0402MB3646","06.05.2018 10:52:07","96,0592","102,0695","98,66428"
"VI1PR0402MB3646","06.05.2018 10:52:17","96,0612","103,0647","98,66315"
"VI1PR0402MB3646","06.05.2018 10:52:27","96,06","103,0667","98,86515"
"VI1PR0402MB3646","06.05.2018 10:52:37","97,048","104,0693","99,66296"
"VI1PR0402MB3646","06.05.2018 10:52:47","97,0599","104,067","98,56314"
"VI1PR0402MB3646","06.05.2018 10:52:57","96,0627","99,0676","97,96314"
"VI1PR0402MB3646","06.05.2018 10:53:07","96,0627","100,0647","97,96436"
"VI1PR0402MB3646","06.05.2018 10:53:17","96,0608","858,5763","174,81499"
"VI1PR0402MB3646","06.05.2018 10:53:27","96,062","103,0683","99,56496"
"VI1PR0402MB3646","06.05.2018 10:53:37","97,0555","102,064","98,76328"
"VI1PR0402MB3646","06.05.2018 10:53:47","96,0623","178,1157","107,96995"
"VI1PR0402MB3646","06.05.2018 10:53:57","96,0667","144,0925","103,56814"
"VI1PR0402MB3646","06.05.2018 10:54:07","96,0624","103,0659","99,26584"
"VI1PR0402MB3646","06.05.2018 10:54:17","97,0627","171,1146","106,6694"
"VI1PR0402MB3646","06.05.2018 10:54:27","96,0632","107,069","100,06542"
"VI1PR0402MB3646","06.05.2018 10:54:37","97,0622","130,0729","102,66562"
"VI1PR0402MB3646","06.05.2018 10:54:47","96,0631","130,0871","102,06582"
"VI1PR0402MB3646","06.05.2018 10:54:58","97,0626","1318,8811","220,04567"
"VI1PR0402MB3646","06.05.2018 10:55:08","96,0727","107,0717","99,66547"
"VI1PR0402MB3646","06.05.2018 10:55:18","96,0608","100,0647","97,76328"
"VI1PR0402MB3646","06.05.2018 10:55:28","97,0492","118,0771","100,16274"
"VI1PR0402MB3646","06.05.2018 10:55:38","96,0604","110,0721","98,9644"
"VI1PR0402MB3646","06.05.2018 10:55:48","96,0612","108,068","98,66288"
"VI1PR0402MB3646","06.05.2018 10:55:58","97,0614","105,0664","99,06441"
"VI1PR0402MB3646","06.05.2018 10:56:08","96,0612","105,0676","99,96385"
"VI1PR0402MB3646","06.05.2018 10:56:18","96,062","110,0741","99,16365"
"VI1PR0402MB3646","06.05.2018 10:56:28","97,0659","101,0642","98,96474"
"VI1PR0402MB3646","06.05.2018 10:56:38","96,0608","733,4881","163,0067"
"VI1PR0402MB3646","06.05.2018 10:56:48","98,0622","102,066","99,16423"
"VI1PR0402MB3646","06.05.2018 10:56:58","97,0618","106,0675","98,96436"
"VI1PR0402MB3646","06.05.2018 10:57:08","97,0619","104,0673","99,36389"
"VI1PR0402MB3646","06.05.2018 10:57:18","97,0603","111,0582","101,36201"
"VI1PR0402MB3646","06.05.2018 10:57:28","97,0611","115,0751","100,86552"
"VI1PR0402MB3646","06.05.2018 10:57:38","97,063","106,0702","99,66332"
"VI1PR0402MB3646","06.05.2018 10:57:48","97,0639","104,0669","99,56694"
"VI1PR0402MB3646","06.05.2018 10:57:58","97,0618","100,0682","98,16426"
"VI1PR0402MB3646","06.05.2018 10:58:08","97,0623","100,0647","98,76238"
"VI1PR0402MB3646","06.05.2018 10:58:18","97,0493","106,0683","99,36301"
"VI1PR0402MB3646","06.05.2018 10:58:28","96,062","169,1113","106,76909"
"VI1PR0402MB3646","06.05.2018 10:58:38","97,0615","105,068","98,76459"
"VI1PR0402MB3646","06.05.2018 10:58:48","97,0607","100,0639","97,96354"
"VI1PR0402MB3646","06.05.2018 10:58:58","96,0643","149,0948","104,36779"
"VI1PR0402MB3646","06.05.2018 10:59:08","96,0604","105,068","98,76411"
"VI1PR0402MB3646","06.05.2018 10:59:18","96,0608","105,066","98,76424"
"VI1PR0402MB3646","06.05.2018 10:59:28","97,035","109,068","99,16103"
"VI1PR0402MB3646","06.05.2018 10:59:38","96,0607","110,0734","99,16392"
"VI1PR0402MB3646","06.05.2018 10:59:48","96,0639","104,0745","99,16547"
"VI1PR0402MB3646","06.05.2018 10:59:58","95,0653","109,0731","100,46795"
"VI1PR0402MB3646","06.05.2018 11:00:09","96,0636","1333,8927","222,94965"
"VI1PR0402MB3646","06.05.2018 11:00:19","95,0649","130,0863","101,26795"
"VI1PR0402MB3646","06.05.2018 11:00:29","98,0637","108,0689","101,56592"
"VI1PR0402MB3646","06.05.2018 11:00:39","97,065","139,0901","107,66993"
"VI1PR0402MB3646","06.05.2018 11:00:49","97,0599","113,0718","100,7648"
"VI1PR0402MB3646","06.05.2018 11:00:59","97,052","110,0733","99,96463"
"VI1PR0402MB3646","06.05.2018 11:01:09","97,0603","111,0712","99,26253"
"VI1PR0402MB3646","06.05.2018 11:01:19","96,0604","112,0743","100,26545"
"VI1PR0402MB3646","06.05.2018 11:01:29","97,0634","108,0744","101,56626"
"VI1PR0402MB3646","06.05.2018 11:01:39","97,0607","106,0687","99,46417"
"VI1PR0402MB3646","06.05.2018 11:01:49","96,0619","113,0742","100,96312"
"VI1PR0402MB3646","06.05.2018 11:01:59","97,0555","110,0659","99,96313"
"VI1PR0402MB3646","06.05.2018 11:02:09","96,0608","102,064","97,86396"
"VI1PR0402MB3646","06.05.2018 11:02:19","96,0608","165,1102","105,66853"
"VI1PR0402MB3646","06.05.2018 11:02:29","97,0615","108,0692","100,06284"
"VI1PR0402MB3646","06.05.2018 11:02:39","97,0611","105,0664","99,46372"
"VI1PR0402MB3646","06.05.2018 11:02:49","98,0613","102,064","98,76357"
"VI1PR0402MB3646","06.05.2018 11:02:59","96,0608","104,0658","99,46412"
"VI1PR0402MB3646","06.05.2018 11:03:09","98,0652","113,0722","101,96631"
"VI1PR0402MB3646","06.05.2018 11:03:19","97,0623","108,0704","101,36526"
"VI1PR0402MB3646","06.05.2018 11:03:29","96,0655","113,0758","102,76789"
"VI1PR0402MB3646","06.05.2018 11:03:39","97,0658","100,0678","98,86455"
"VI1PR0402MB3646","06.05.2018 11:03:49","97,0627","154,0993","103,86635"
"VI1PR0402MB3646","06.05.2018 11:03:59","98,0625","102,068","100,06482"
"VI1PR0402MB3646","06.05.2018 11:04:09","97,0654","156,1026","107,77113"
"VI1PR0402MB3646","06.05.2018 11:04:19","97,0623","106,0687","99,96526"
"VI1PR0402MB3646","06.05.2018 11:04:29","97,0535","112,0734","101,86545"
"VI1PR0402MB3646","06.05.2018 11:04:39","98,0637","179,1172","111,47108"
"VI1PR0402MB3646","06.05.2018 11:04:49","95,0589","101,0685","97,86331"
"VI1PR0402MB3646","06.05.2018 11:04:59","97,0611","101,0677","98,66415"
"VI1PR0402MB3646","06.05.2018 11:05:09","97,0603","104,0681","98,46408"
"VI1PR0402MB3646","06.05.2018 11:05:19","97,0615","110,0745","100,96529"
"VI1PR0402MB3646","06.05.2018 11:05:29","97,0627","112,0711","100,96557"
"VI1PR0402MB3646","06.05.2018 11:05:39","97,0606","109,071","99,36449"
"VI1PR0402MB3646","06.05.2018 11:05:49","96,0679","108,07","99,26513"
"VI1PR0402MB3646","06.05.2018 11:05:59","96,062","109,0731","100,56551"
"VI1PR0402MB3646","06.05.2018 11:06:09","97,0595","103,0699","98,56451"
"VI1PR0402MB3646","06.05.2018 11:06:19","97,0622","135,0869","102,16601"
"VI1PR0402MB3646","06.05.2018 11:06:29","96,0624","101,0519","98,76301"
"VI1PR0402MB3646","06.05.2018 11:06:39","97,0611","129,0869","102,76445"
