"beserver","timestamp","durationmin","durationmax","durationavg"
"VI1PR0402MB3646","08.05.2018 04:23:22","126,3959","167,6819","134,08595"
"VI1PR0402MB3646","08.05.2018 04:23:24","175,2945","183,2185","177,67814"
"VI1PR0402MB3646","08.05.2018 04:23:32","125,0687","138,9435","128,61046"
"VI1PR0402MB3646","08.05.2018 04:23:34","175,5265","181,6574","177,31786"
"VI1PR0402MB3646","08.05.2018 04:23:42","126,2687","152,8064","130,5651"
"VI1PR0402MB3646","08.05.2018 04:23:44","174,0795","179,7535","176,99439"
"VI1PR0402MB3646","08.05.2018 04:23:52","126,2265","145,3332","130,88886"
"VI1PR0402MB3646","08.05.2018 04:23:54","174,8057","194,2148","178,0663"
"VI1PR0402MB3646","08.05.2018 04:24:02","126,8297","128,5666","127,69212"
"VI1PR0402MB3646","08.05.2018 04:24:04","176,6689","184,9214","178,97569"
"VI1PR0402MB3646","08.05.2018 04:24:12","125,8554","131,8698","128,10376"
"VI1PR0402MB3646","08.05.2018 04:24:14","175,9493","179,7783","177,63684"
"VI1PR0402MB3646","08.05.2018 04:24:22","124,2994","131,5702","128,76763"
"VI1PR0402MB3646","08.05.2018 04:24:24","175,3824","182,6773","177,09296"
"VI1PR0402MB3646","08.05.2018 04:24:32","126,0694","129,4717","127,62667"
"VI1PR0402MB3646","08.05.2018 04:24:34","175,279","191,1504","179,27539"
"VI1PR0402MB3646","08.05.2018 04:24:42","125,9443","128,8879","127,2733"
"VI1PR0402MB3646","08.05.2018 04:24:44","175,4878","193,2773","181,34803"
"VI1PR0402MB3646","08.05.2018 04:24:52","124,9463","145,6546","130,30465"
"VI1PR0402MB3646","08.05.2018 04:24:54","175,4069","186,2347","178,50458"
"VI1PR0402MB3646","08.05.2018 04:25:02","126,3726","139,9908","130,40478"
"VI1PR0402MB3646","08.05.2018 04:25:04","175,4029","198,5582","179,41116"
"VI1PR0402MB3646","08.05.2018 04:25:12","125,8933","133,7167","127,59801"
"VI1PR0402MB3646","08.05.2018 04:25:14","174,034","188,2945","177,4321"
"VI1PR0402MB3646","08.05.2018 04:25:22","126,6272","150,0162","130,28129"
"VI1PR0402MB3646","08.05.2018 04:25:24","174,771","178,7282","177,06322"
"VI1PR0402MB3646","08.05.2018 04:25:32","125,5392","139,6163","129,35132"
"VI1PR0402MB3646","08.05.2018 04:25:34","173,6428","183,3369","177,03826"
"VI1PR0402MB3646","08.05.2018 04:25:42","126,8676","140,6046","130,92373"
"VI1PR0402MB3646","08.05.2018 04:25:44","176,1273","182,988","178,17385"
"VI1PR0402MB3646","08.05.2018 04:25:52","124,9886","136,3722","127,75063"
"VI1PR0402MB3646","08.05.2018 04:25:54","174,8199","177,9431","176,30031"
"VI1PR0402MB3646","08.05.2018 04:26:02","125,8179","146,5835","130,86298"
"VI1PR0402MB3646","08.05.2018 04:26:04","174,9786","183,151","177,59461"
"VI1PR0402MB3646","08.05.2018 04:26:12","126,3603","129,1428","127,92465"
"VI1PR0402MB3646","08.05.2018 04:26:14","175,3836","187,3419","180,0664"
"VI1PR0402MB3646","08.05.2018 04:26:22","124,4474","131,807","128,05085"
"VI1PR0402MB3646","08.05.2018 04:26:24","174,8902","180,0554","176,70934"
"VI1PR0402MB3646","08.05.2018 04:26:32","126,0911","135,6617","129,36711"
"VI1PR0402MB3646","08.05.2018 04:26:34","174,7698","184,4051","176,94345"
"VI1PR0402MB3646","08.05.2018 04:26:42","126,4784","132,6107","128,95861"
"VI1PR0402MB3646","08.05.2018 04:26:44","174,9088","187,5994","180,06298"
"VI1PR0402MB3646","08.05.2018 04:26:52","126,0947","136,1081","128,6476"
"VI1PR0402MB3646","08.05.2018 04:26:54","174,3699","178,3114","176,22588"
"VI1PR0402MB3646","08.05.2018 04:27:02","127,3895","136,9726","130,10039"
"VI1PR0402MB3646","08.05.2018 04:27:04","175,4357","194,2741","178,9339"
"VI1PR0402MB3646","08.05.2018 04:27:12","126,7156","131,1142","128,20402"
"VI1PR0402MB3646","08.05.2018 04:27:14","175,83","183,1596","178,17886"
"VI1PR0402MB3646","08.05.2018 04:27:22","125,5732","130,0082","127,74782"
"VI1PR0402MB3646","08.05.2018 04:27:24","175,1018","190,6346","178,02885"
"VI1PR0402MB3646","08.05.2018 04:27:32","126,0283","130,4353","127,56039"
"VI1PR0402MB3646","08.05.2018 04:27:34","176,0625","186,9169","180,07329"
"VI1PR0402MB3646","08.05.2018 04:27:42","125,6806","153,4698","130,49198"
"VI1PR0402MB3646","08.05.2018 04:27:44","173,8023","196,328","180,34496"
"VI1PR0402MB3646","08.05.2018 04:27:52","126,9584","139,5495","130,65302"
"VI1PR0402MB3646","08.05.2018 04:27:54","174,2709","180,6242","177,03059"
"VI1PR0402MB3646","08.05.2018 04:28:02","125,3742","141,4661","128,95593"
"VI1PR0402MB3646","08.05.2018 04:28:04","171,9039","178,9197","176,46342"
"VI1PR0402MB3646","08.05.2018 04:28:12","126,0836","135,2227","128,75282"
"VI1PR0402MB3646","08.05.2018 04:28:14","171,0228","182,1294","176,15505"
"VI1PR0402MB3646","08.05.2018 04:28:22","124,464","129,3091","127,14391"
"VI1PR0402MB3646","08.05.2018 04:28:24","172,2028","179,9464","176,44097"
"VI1PR0402MB3646","08.05.2018 04:28:32","125,8026","129,1653","126,92259"
"VI1PR0402MB3646","08.05.2018 04:28:34","172,8454","239,2844","182,05599"
"VI1PR0402MB3646","08.05.2018 04:28:42","125,3205","134,2387","129,44657"
"VI1PR0402MB3646","08.05.2018 04:28:44","170,4588","193,2265","176,97408"
"VI1PR0402MB3646","08.05.2018 04:28:52","126,0836","138,319","129,14009"
"VI1PR0402MB3646","08.05.2018 04:28:54","169,3823","190,7068","176,73207"
"VI1PR0402MB3646","08.05.2018 04:29:02","125,0826","136,0304","128,23686"
"VI1PR0402MB3646","08.05.2018 04:29:04","169,1803","179,5079","173,89487"
"VI1PR0402MB3646","08.05.2018 04:29:12","125,6427","128,9976","127,65784"
"VI1PR0402MB3646","08.05.2018 04:29:14","167,972","198,7291","177,74396"
"VI1PR0402MB3646","08.05.2018 04:29:22","124,0898","131,6858","127,28342"
"VI1PR0402MB3646","08.05.2018 04:29:24","169,2786","182,8759","175,20496"
"VI1PR0402MB3646","08.05.2018 04:29:32","125,7421","133,9733","128,96053"
"VI1PR0402MB3646","08.05.2018 04:29:34","168,8661","178,1319","172,88485"
"VI1PR0402MB3646","08.05.2018 04:29:42","125,6968","128,9053","127,14971"
"VI1PR0402MB3646","08.05.2018 04:29:44","167,9933","174,655","170,80378"
"VI1PR0402MB3646","08.05.2018 04:29:52","125,0821","128,8697","127,15426"
"VI1PR0402MB3646","08.05.2018 04:29:54","168,7658","183,5094","176,13376"
"VI1PR0402MB3646","08.05.2018 04:30:02","126,4329","148,4813","132,33068"
"VI1PR0402MB3646","08.05.2018 04:30:04","168,9305","181,7418","174,512"
"VI1PR0402MB3646","08.05.2018 04:30:12","124,3314","136,6165","128,49916"
"VI1PR0402MB3646","08.05.2018 04:30:14","169,341","190,5409","173,57896"
"VI1PR0402MB3646","08.05.2018 04:30:22","125,4938","139,8349","128,63459"
"VI1PR0402MB3646","08.05.2018 04:30:24","171,0613","197,717","178,41798"
"VI1PR0402MB3646","08.05.2018 04:30:32","125,9454","132,5542","128,53775"
"VI1PR0402MB3646","08.05.2018 04:30:34","169,8546","178,7619","172,80878"
"VI1PR0402MB3646","08.05.2018 04:30:42","125,7429","140,142","129,31613"
"VI1PR0402MB3646","08.05.2018 04:30:44","170,2655","176,8734","172,47317"
"VI1PR0402MB3646","08.05.2018 04:30:52","126,0694","137,1151","129,76486"
"VI1PR0402MB3646","08.05.2018 04:30:54","169,3548","187,006","175,66384"
"VI1PR0402MB3646","08.05.2018 04:31:02","124,0392","129,9193","127,22618"
"VI1PR0402MB3646","08.05.2018 04:31:04","167,4932","180,0191","171,1608"
"VI1PR0402MB3646","08.05.2018 04:31:12","126,4756","134,083","128,85904"
"VI1PR0402MB3646","08.05.2018 04:31:14","168,3083","177,9731","170,57619"
"VI1PR0402MB3646","08.05.2018 04:31:22","125,0044","132,7453","127,92734"
"VI1PR0402MB3646","08.05.2018 04:31:24","167,4127","180,0002","171,45611"
"VI1PR0402MB3646","08.05.2018 04:31:32","126,0607","138,4797","128,46105"
"VI1PR0402MB3646","08.05.2018 04:31:34","167,1616","182,8712","173,90285"
"VI1PR0402MB3646","08.05.2018 04:31:42","125,7694","134,3704","128,75055"
"VI1PR0402MB3646","08.05.2018 04:31:44","169,0801","181,2716","171,58266"
"VI1PR0402MB3646","08.05.2018 04:31:52","124,5113","147,4802","129,84734"
"VI1PR0402MB3646","08.05.2018 04:31:54","169,2846","185,5491","173,12672"
"VI1PR0402MB3646","08.05.2018 04:32:02","126,0347","132,8179","128,38337"
"VI1PR0402MB3646","08.05.2018 04:32:04","167,3096","179,4408","173,25613"
"VI1PR0402MB3646","08.05.2018 04:32:12","125,4137","128,6353","127,06265"
"VI1PR0402MB3646","08.05.2018 04:32:14","167,4407","170,8213","169,19836"
"VI1PR0402MB3646","08.05.2018 04:32:22","126,0039","148,4982","130,9399"
"VI1PR0402MB3646","08.05.2018 04:32:24","167,432","186,0599","173,89159"
"VI1PR0402MB3646","08.05.2018 04:32:32","124,5773","133,0994","127,076"
"VI1PR0402MB3646","08.05.2018 04:32:34","167,7415","175,9699","171,43879"
"VI1PR0402MB3646","08.05.2018 04:32:42","123,3035","128,6522","126,74275"
"VI1PR0402MB3646","08.05.2018 04:32:44","169,1321","184,9901","174,28409"
"VI1PR0402MB3646","08.05.2018 04:32:52","125,4465","142,6422","129,02159"
"VI1PR0402MB3646","08.05.2018 04:32:54","167,8504","183,2245","173,85858"
"VI1PR0402MB3646","08.05.2018 04:33:02","126,2067","152,6083","130,72117"
"VI1PR0402MB3646","08.05.2018 04:33:04","166,1175","208,6541","177,17086"
"VI1PR0402MB3646","08.05.2018 04:33:12","126,0117","137,1924","129,09256"
"VI1PR0402MB3646","08.05.2018 04:33:14","166,6449","185,4962","173,59886"
"VI1PR0402MB3646","08.05.2018 04:33:22","125,8081","154,2006","131,07867"
"VI1PR0402MB3646","08.05.2018 04:33:24","166,6745","187,642","171,42766"
"VI1PR0402MB3646","08.05.2018 04:33:32","125,6399","138,1805","128,53837"
"VI1PR0402MB3646","08.05.2018 04:33:34","167,3988","193,6507","176,80953"
"VI1PR0402MB3646","08.05.2018 04:33:42","125,3735","136,0654","127,89856"
"VI1PR0402MB3646","08.05.2018 04:33:44","167,0617","183,4605","173,6516"
"VI1PR0402MB3646","08.05.2018 04:33:52","125,2483","132,2282","127,56396"
"VI1PR0402MB3646","08.05.2018 04:33:54","168,1086","185,9257","174,93275"
"VI1PR0402MB3646","08.05.2018 04:34:02","125,9242","131,8145","127,81367"
"VI1PR0402MB3646","08.05.2018 04:34:04","168,1272","184,1651","173,12123"
"VI1PR0402MB3646","08.05.2018 04:34:12","124,2978","136,0789","129,26119"
"VI1PR0402MB3646","08.05.2018 04:34:14","167,0934","184,1133","173,56182"
"VI1PR0402MB3646","08.05.2018 04:34:22","125,6257","138,1733","129,5053"
"VI1PR0402MB3646","08.05.2018 04:34:24","166,8387","183,1427","172,7707"
"VI1PR0402MB3646","08.05.2018 04:34:32","125,5622","133,7381","129,76163"
"VI1PR0402MB3646","08.05.2018 04:34:34","167,9775","185,5329","172,30559"
"VI1PR0402MB3646","08.05.2018 04:34:42","125,619","136,4243","128,19883"
"VI1PR0402MB3646","08.05.2018 04:34:44","166,7562","177,0838","172,00997"
"VI1PR0402MB3646","08.05.2018 04:34:52","124,597","132,6628","128,12498"
"VI1PR0402MB3646","08.05.2018 04:34:54","165,7855","181,4599","171,71307"
"VI1PR0402MB3646","08.05.2018 04:35:02","126,2999","134,3136","128,96135"
"VI1PR0402MB3646","08.05.2018 04:35:04","168,0861","185,7725","176,06545"
"VI1PR0402MB3646","08.05.2018 04:35:12","125,8361","134,9775","128,03051"
"VI1PR0402MB3646","08.05.2018 04:35:14","167,1608","188,4058","178,39509"
"VI1PR0402MB3646","08.05.2018 04:35:22","125,6565","264,8061","143,09047"
"VI1PR0402MB3646","08.05.2018 04:35:24","166,2138","182,731","173,7583"
"VI1PR0402MB3646","08.05.2018 04:35:32","126,0904","135,7694","127,85542"
"VI1PR0402MB3646","08.05.2018 04:35:34","165,045","181,019","170,56047"
"VI1PR0402MB3646","08.05.2018 04:35:42","125,6171","241,4046","139,02601"
"VI1PR0402MB3646","08.05.2018 04:35:44","168,5913","216,4147","179,56681"
"VI1PR0402MB3646","08.05.2018 04:35:52","126,9126","137,0902","129,96626"
"VI1PR0402MB3646","08.05.2018 04:35:54","168,3064","183,1242","176,71508"
"VI1PR0402MB3646","08.05.2018 04:36:02","125,8393","128,7801","127,37864"
"VI1PR0402MB3646","08.05.2018 04:36:04","167,3582","197,923","174,05201"
"VI1PR0402MB3646","08.05.2018 04:36:12","126,2415","140,376","130,59831"
"VI1PR0402MB3646","08.05.2018 04:36:14","168,128","202,6832","175,44874"
"VI1PR0402MB3646","08.05.2018 04:36:22","124,9922","135,7879","128,58378"
"VI1PR0402MB3646","08.05.2018 04:36:24","166,7511","183,0196","174,56078"
"VI1PR0402MB3646","08.05.2018 04:36:32","126,4626","139,6994","129,16009"
"VI1PR0402MB3646","08.05.2018 04:36:34","168,0838","191,8262","178,06857"
"VI1PR0402MB3646","08.05.2018 04:36:42","126,3824","144,5914","130,47957"
"VI1PR0402MB3646","08.05.2018 04:36:44","169,7661","491,9321","206,20717"
"VI1PR0402MB3646","08.05.2018 04:36:52","125,0896","136,3666","128,32397"
"VI1PR0402MB3646","08.05.2018 04:36:54","166,3287","176,1274","169,44505"
"VI1PR0402MB3646","08.05.2018 04:37:02","125,9352","134,6783","127,69538"
"VI1PR0402MB3646","08.05.2018 04:37:04","165,2049","181,418","170,95078"
"VI1PR0402MB3646","08.05.2018 04:37:12","125,0924","131,6554","127,85528"
"VI1PR0402MB3646","08.05.2018 04:37:14","165,1173","181,2539","174,75056"
"VI1PR0402MB3646","08.05.2018 04:37:22","126,6706","135,769","129,22837"
"VI1PR0402MB3646","08.05.2018 04:37:24","167,2346","183,3507","176,5069"
"VI1PR0402MB3646","08.05.2018 04:37:32","125,9273","141,0945","129,31169"
"VI1PR0402MB3646","08.05.2018 04:37:34","166,067","183,7853","172,89139"
"VI1PR0402MB3646","08.05.2018 04:37:42","126,3098","130,194","128,03561"
"VI1PR0402MB3646","08.05.2018 04:37:44","168,8846","189,0705","175,88058"
"VI1PR0402MB3646","08.05.2018 04:37:52","126,4799","135,2384","130,29929"
"VI1PR0402MB3646","08.05.2018 04:37:54","166,234","202,4752","176,96821"
"VI1PR0402MB3646","08.05.2018 04:38:02","126,0825","136,0149","128,81169"
"VI1PR0402MB3646","08.05.2018 04:38:04","166,3927","186,0133","172,43156"
"VI1PR0402MB3646","08.05.2018 04:38:12","124,1814","130,2407","126,96914"
"VI1PR0402MB3646","08.05.2018 04:38:14","165,1129","181,3008","171,54113"
"VI1PR0402MB3646","08.05.2018 04:38:22","126,0899","130,7814","127,39387"
"VI1PR0402MB3646","08.05.2018 04:38:24","165,2996","185,8345","173,50313"
"VI1PR0402MB3646","08.05.2018 04:38:32","124,7051","156,0141","130,23692"
"VI1PR0402MB3646","08.05.2018 04:38:34","166,9177","192,3209","176,43199"
"VI1PR0402MB3646","08.05.2018 04:38:42","124,8631","132,0659","127,71461"
"VI1PR0402MB3646","08.05.2018 04:38:44","169,9386","187,3483","180,09304"
"VI1PR0402MB3646","08.05.2018 04:38:52","126,3923","136,3","129,86786"
"VI1PR0402MB3646","08.05.2018 04:38:54","166,1112","200,0855","177,0111"
"VI1PR0402MB3646","08.05.2018 04:39:02","126,3473","131,4679","127,67462"
"VI1PR0402MB3646","08.05.2018 04:39:04","166,2043","183,9492","174,83074"
"VI1PR0402MB3646","08.05.2018 04:39:12","123,8253","133,5672","126,96588"
"VI1PR0402MB3646","08.05.2018 04:39:14","171,1354","185,7038","179,38138"
"VI1PR0402MB3646","08.05.2018 04:39:22","125,8846","147,0574","132,22207"
"VI1PR0402MB3646","08.05.2018 04:39:24","166,1598","182,2095","178,53493"
"VI1PR0402MB3646","08.05.2018 04:39:32","126,8734","147,556","130,88086"
"VI1PR0402MB3646","08.05.2018 04:39:34","165,032","182,0446","174,14994"
"VI1PR0402MB3646","08.05.2018 04:39:42","123,7709","130,8166","127,07149"
"VI1PR0402MB3646","08.05.2018 04:39:44","166,1124","195,9628","179,23257"
"VI1PR0402MB3646","08.05.2018 04:39:52","125,6648","131,9819","128,15459"
"VI1PR0402MB3646","08.05.2018 04:39:54","166,4148","430,028","199,40931"
"VI1PR0402MB3646","08.05.2018 04:40:02","125,3356","148,242","130,92074"
"VI1PR0402MB3646","08.05.2018 04:40:04","166,663","183,4261","175,1516"
"VI1PR0402MB3646","08.05.2018 04:40:12","124,5836","129,4113","126,4039"
"VI1PR0402MB3646","08.05.2018 04:40:14","167,7624","191,0372","178,57509"
"VI1PR0402MB3646","08.05.2018 04:40:22","126,2723","132,4595","128,48513"
"VI1PR0402MB3646","08.05.2018 04:40:24","168,3561","191,5598","180,77403"
"VI1PR0402MB3646","08.05.2018 04:40:32","126,1709","137,26","129,90922"
"VI1PR0402MB3646","08.05.2018 04:40:34","166,5422","182,5328","175,75318"
"VI1PR0402MB3646","08.05.2018 04:40:42","124,8797","134,4754","127,42096"
"VI1PR0402MB3646","08.05.2018 04:40:44","165,5416","191,3715","177,82898"
"VI1PR0402MB3646","08.05.2018 04:40:52","126,1468","136,2351","128,27754"
"VI1PR0402MB3646","08.05.2018 04:40:54","165,0115","184,4663","172,01441"
"VI1PR0402MB3646","08.05.2018 04:41:02","124,8548","140,7526","129,11065"
"VI1PR0402MB3646","08.05.2018 04:41:04","166,4005","184,0372","176,92454"
"VI1PR0402MB3646","08.05.2018 04:41:12","125,0834","136,6382","128,73912"
"VI1PR0402MB3646","08.05.2018 04:41:14","166,9105","194,6822","179,04028"
"VI1PR0402MB3646","08.05.2018 04:41:22","125,9021","135,2854","127,83037"
"VI1PR0402MB3646","08.05.2018 04:41:24","174,4055","184,4951","180,70021"
"VI1PR0402MB3646","08.05.2018 04:41:32","125,9952","133,3962","129,01978"
"VI1PR0402MB3646","08.05.2018 04:41:34","167,6049","191,8973","178,27418"
"VI1PR0402MB3646","08.05.2018 04:41:42","125,5578","153,5813","131,08648"
"VI1PR0402MB3646","08.05.2018 04:41:44","167,1912","201,6139","181,2209"
"VI1PR0402MB3646","08.05.2018 04:41:52","123,7539","136,6721","128,27321"
"VI1PR0402MB3646","08.05.2018 04:41:54","166,5873","183,6847","177,83345"
"VI1PR0402MB3646","08.05.2018 04:42:02","126,8802","141,3392","129,5226"
"VI1PR0402MB3646","08.05.2018 04:42:04","166,6875","185,4749","176,4069"
"VI1PR0402MB3646","08.05.2018 04:42:12","125,8345","135,0004","128,28543"
"VI1PR0402MB3646","08.05.2018 04:42:14","167,8808","182,6722","176,63711"
"VI1PR0402MB3646","08.05.2018 04:42:22","125,3766","131,537","127,94852"
"VI1PR0402MB3646","08.05.2018 04:42:24","172,9955","192,6382","181,06557"
"VI1PR0402MB3646","08.05.2018 04:42:32","126,0046","132,3162","127,52519"
"VI1PR0402MB3646","08.05.2018 04:42:34","166,7949","189,6292","175,50764"
"VI1PR0402MB3646","08.05.2018 04:42:42","125,2693","132,6098","127,77133"
"VI1PR0402MB3646","08.05.2018 04:42:44","172,804","182,324","176,58104"
"VI1PR0402MB3646","08.05.2018 04:42:52","126,2123","136,6638","128,10858"
"VI1PR0402MB3646","08.05.2018 04:42:54","173,005","191,5752","176,57565"
"VI1PR0402MB3646","08.05.2018 04:43:02","125,0755","135,6107","127,8952"
"VI1PR0402MB3646","08.05.2018 04:43:04","172,5107","182,7266","176,01679"
"VI1PR0402MB3646","08.05.2018 04:43:12","125,0048","135,1034","127,69102"
"VI1PR0402MB3646","08.05.2018 04:43:14","168,7946","184,3312","178,56522"
"VI1PR0402MB3646","08.05.2018 04:43:22","126,2553","139,5356","129,42818"
"VI1PR0402MB3646","08.05.2018 04:43:24","165,3181","197,3328","177,12387"
"VI1PR0402MB3646","08.05.2018 04:43:32","126,1791","129,33","127,52572"
"VI1PR0402MB3646","08.05.2018 04:43:34","167,0361","185,1161","177,76003"
"VI1PR0402MB3646","08.05.2018 04:43:42","125,2977","135,9862","129,02656"
"VI1PR0402MB3646","08.05.2018 04:43:44","173,4849","192,1555","179,7502"
"VI1PR0402MB3646","08.05.2018 04:43:52","126,1965","137,5998","128,86758"
"VI1PR0402MB3646","08.05.2018 04:43:54","173,7605","184,82","179,82639"
"VI1PR0402MB3646","08.05.2018 04:44:02","125,3415","2355,7375","350,15378"
"VI1PR0402MB3646","08.05.2018 04:44:06","167,5903","2344,2336","394,34939"
"VI1PR0402MB3646","08.05.2018 04:44:14","124,7131","143,2138","129,51075"
"VI1PR0402MB3646","08.05.2018 04:44:16","172,8502","185,6706","176,41388"
"VI1PR0402MB3646","08.05.2018 04:44:24","124,704","140,9066","128,70442"
"VI1PR0402MB3646","08.05.2018 04:44:26","173,736","192,4862","179,30569"
"VI1PR0402MB3646","08.05.2018 04:44:34","125,0822","139,0478","128,94923"
"VI1PR0402MB3646","08.05.2018 04:44:36","166,8151","185,2972","176,24542"
"VI1PR0402MB3646","08.05.2018 04:44:44","125,253","140,7499","128,96419"
"VI1PR0402MB3646","08.05.2018 04:44:46","165,767","178,6178","173,60422"
"VI1PR0402MB3646","08.05.2018 04:44:54","125,3904","152,1982","131,40923"
"VI1PR0402MB3646","08.05.2018 04:44:56","167,2745","185,5929","176,89324"
"VI1PR0402MB3646","08.05.2018 04:45:04","125,5278","138,9873","130,67165"
"VI1PR0402MB3646","08.05.2018 04:45:06","168,0466","182,414","176,07287"
"VI1PR0402MB3646","08.05.2018 04:45:14","126,0757","133,3386","128,56484"
"VI1PR0402MB3646","08.05.2018 04:45:16","173,3484","189,2889","178,25069"
"VI1PR0402MB3646","08.05.2018 04:45:24","123,2253","146,9165","129,64778"
"VI1PR0402MB3646","08.05.2018 04:45:26","172,2178","189,2407","179,21566"
"VI1PR0402MB3646","08.05.2018 04:45:34","126,1973","141,2271","130,90181"
"VI1PR0402MB3646","08.05.2018 04:45:36","172,1211","183,1845","175,91989"
"VI1PR0402MB3646","08.05.2018 04:45:44","125,1445","141,7185","128,34574"
"VI1PR0402MB3646","08.05.2018 04:45:46","171,8287","196,2237","177,92721"
"VI1PR0402MB3646","08.05.2018 04:45:54","123,9942","130,6042","127,33643"
"VI1PR0402MB3646","08.05.2018 04:45:56","173,0097","180,625","174,24828"
"VI1PR0402MB3646","08.05.2018 04:46:04","126,418","135,9139","129,18871"
"VI1PR0402MB3646","08.05.2018 04:46:06","169,9382","182,7673","175,40934"
"VI1PR0402MB3646","08.05.2018 04:46:14","125,8555","130,7266","127,91103"
"VI1PR0402MB3646","08.05.2018 04:46:16","172,1156","183,2828","176,56399"
"VI1PR0402MB3646","08.05.2018 04:46:24","126,0666","143,2324","130,87125"
"VI1PR0402MB3646","08.05.2018 04:46:26","171,7204","183,7597","178,03454"
"VI1PR0402MB3646","08.05.2018 04:46:34","126,1002","137,1146","128,46436"
"VI1PR0402MB3646","08.05.2018 04:46:36","172,609","181,7192","174,97075"
"VI1PR0402MB3646","08.05.2018 04:46:44","126,133","143,3437","130,33534"
"VI1PR0402MB3646","08.05.2018 04:46:46","172,776","302,1979","190,95636"
"VI1PR0402MB3646","08.05.2018 04:46:54","125,0948","130,4522","127,38137"
"VI1PR0402MB3646","08.05.2018 04:46:56","171,0723","186,1349","175,61671"
"VI1PR0402MB3646","08.05.2018 04:47:04","125,4959","135,919","128,20096"
"VI1PR0402MB3646","08.05.2018 04:47:06","171,6707","196,2825","176,6108"
"VI1PR0402MB3646","08.05.2018 04:47:14","125,6324","130,1174","127,30899"
"VI1PR0402MB3646","08.05.2018 04:47:16","172,8491","186,6369","176,58807"
"VI1PR0402MB3646","08.05.2018 04:47:24","126,3907","134,4166","129,2581"
"VI1PR0402MB3646","08.05.2018 04:47:26","171,7608","187,9309","176,89258"
"VI1PR0402MB3646","08.05.2018 04:47:34","126,1997","132,3612","128,51221"
"VI1PR0402MB3646","08.05.2018 04:47:36","171,8251","175,9344","173,24862"
"VI1PR0402MB3646","08.05.2018 04:47:44","125,5188","158,1383","133,00518"
"VI1PR0402MB3646","08.05.2018 04:47:46","171,2132","183,1391","175,19556"
"VI1PR0402MB3646","08.05.2018 04:47:54","124,5445","130,0926","127,46982"
"VI1PR0402MB3646","08.05.2018 04:47:56","172,1981","182,2786","175,59108"
"VI1PR0402MB3646","08.05.2018 04:48:04","126,3469","139,4187","129,40887"
"VI1PR0402MB3646","08.05.2018 04:48:06","172,0584","182,9071","174,56539"
"VI1PR0402MB3646","08.05.2018 04:48:14","125,0853","138,6178","128,22575"
"VI1PR0402MB3646","08.05.2018 04:48:16","171,4248","182,5861","173,74625"
"VI1PR0402MB3646","08.05.2018 04:48:24","125,7082","134,9503","128,3133"
"VI1PR0402MB3646","08.05.2018 04:48:26","171,9258","191,591","178,03007"
"VI1PR0402MB3646","08.05.2018 04:48:34","125,4623","152,1638","129,20502"
"VI1PR0402MB3646","08.05.2018 04:48:36","171,9049","173,7349","172,87879"
"VI1PR0402MB3646","08.05.2018 04:48:44","125,7789","131,2906","128,25898"
"VI1PR0402MB3646","08.05.2018 04:48:46","171,2937","178,7185","174,02892"
"VI1PR0402MB3646","08.05.2018 04:48:54","125,3695","135,8985","128,86981"
"VI1PR0402MB3646","08.05.2018 04:48:56","172,5988","186,1744","175,39934"
"VI1PR0402MB3646","08.05.2018 04:49:04","125,482","128,1847","127,13025"
"VI1PR0402MB3646","08.05.2018 04:49:06","171,4387","173,6586","172,56751"
"VI1PR0402MB3646","08.05.2018 04:49:14","126,1772","152,3203","130,02258"
"VI1PR0402MB3646","08.05.2018 04:49:16","169,6229","180,4253","174,4838"
"VI1PR0402MB3646","08.05.2018 04:49:24","125,0911","139,102","130,76547"
"VI1PR0402MB3646","08.05.2018 04:49:26","170,1254","176,1285","172,81428"
"VI1PR0402MB3646","08.05.2018 04:49:34","125,0837","136,0969","127,87073"
"VI1PR0402MB3646","08.05.2018 04:49:36","170,8915","178,6229","172,9905"
"VI1PR0402MB3646","08.05.2018 04:49:44","125,4709","137,5471","128,38449"
"VI1PR0402MB3646","08.05.2018 04:49:46","170,1703","172,6592","171,69974"
"VI1PR0402MB3646","08.05.2018 04:49:54","125,0849","135,8881","129,55224"
"VI1PR0402MB3646","08.05.2018 04:49:56","171,3707","181,0948","174,67868"
"VI1PR0402MB3646","08.05.2018 04:50:04","125,5862","132,2431","127,87277"
"VI1PR0402MB3646","08.05.2018 04:50:06","169,2048","176,065","172,39154"
"VI1PR0402MB3646","08.05.2018 04:50:14","125,4492","141,2072","131,42023"
"VI1PR0402MB3646","08.05.2018 04:50:16","171,0653","182,4113","173,88806"
"VI1PR0402MB3646","08.05.2018 04:50:24","125,8593","139,2205","129,04896"
"VI1PR0402MB3646","08.05.2018 04:50:26","169,9742","187,4367","174,29369"
"VI1PR0402MB3646","08.05.2018 04:50:34","125,9426","137,5784","130,00372"
"VI1PR0402MB3646","08.05.2018 04:50:36","169,9312","173,9615","171,58068"
"VI1PR0402MB3646","08.05.2018 04:50:44","125,3556","147,3063","129,46907"
"VI1PR0402MB3646","08.05.2018 04:50:46","170,571","184,6419","175,27688"
"VI1PR0402MB3646","08.05.2018 04:50:54","125,5116","134,2752","128,10596"
"VI1PR0402MB3646","08.05.2018 04:50:56","169,9497","174,7419","172,01393"
"VI1PR0402MB3646","08.05.2018 04:51:04","126,3252","130,0207","128,09064"
"VI1PR0402MB3646","08.05.2018 04:51:06","171,2235","186,5078","175,68603"
