"CallStartTime","PacketLossRate","RoundTripLatencyInMs","PacketsSent","PacketsReceived","AverageJitterInMs","PacketReorderRatio"
"07.05.2018 18:02:59","0","23","851","851","2,813932","0"
"07.05.2018 18:03:25","0","27,5","851","851","3,554996","0"
"07.05.2018 18:03:59","0","23,5","851","851","3,047636","0"
"07.05.2018 18:04:25","0","27,5","283","283","6,506231","0"
"07.05.2018 18:04:51","0","25,5","283","283","14,51447","0"
"07.05.2018 18:05:17","0","26,5","283","283","6,344651","0"
"07.05.2018 18:05:43","0","23,5","283","283","5,893165","0"
"07.05.2018 18:06:09","0","29,5","851","851","6,671236","0"
"07.05.2018 18:06:35","0","29","283","283","7,086802","0"
"07.05.2018 18:07:02","0","23","283","283","7,052647","0"
"07.05.2018 18:07:36","0","23","851","851","2,011946","0"
"07.05.2018 18:08:02","0","29,5","851","851","3,498343","0"
"07.05.2018 18:08:28","0","24","850","850","6,826931","0"
"07.05.2018 18:08:54","0","29","283","283","6,236208","0"
"07.05.2018 18:09:20","0","25","851","851","7,843572","0"
"07.05.2018 18:09:46","0","31","284","284","6,733996","0"
"07.05.2018 18:10:12","0","27,5","851","851","6,554366","0"
"07.05.2018 18:10:38","0","29,5","283","283","2,687801","0"
"07.05.2018 18:11:05","0","27,5","851","851","6,791885","0"
"07.05.2018 18:11:31","0","27,5","283","283","2,333797","0"
"07.05.2018 18:11:57","0","27,5","851","851","5,53003","0"
"07.05.2018 18:12:23","0","28","283","283","3,245457","0"
"07.05.2018 18:12:57","0","27,5","851","851","2,786174","0"
"07.05.2018 18:13:23","0","27,5","851","851","2,411466","0"
"07.05.2018 18:13:49","0","23","283","283","7,231517","0"
"07.05.2018 18:14:15","0","27,5","283","283","6,546712","0"
"07.05.2018 18:14:41","0","28","851","851","5,748913","0"
"07.05.2018 18:15:07","0","24,5","283","283","6,069426","0"
"07.05.2018 18:15:33","0","23","851","851","4,901755","0"
"07.05.2018 18:16:00","0","27,5","283","283","6,903746","0"
"07.05.2018 18:16:26","0","30","283","283","5,85732","0"
"07.05.2018 18:16:52","0","29,5","283","283","7,92261","0"
"07.05.2018 18:17:18","0","30","283","283","6,045225","0"
"07.05.2018 18:17:44","0","27,5","283","283","6,175436","0"
"07.05.2018 18:18:10","0","24,5","851","851","2,540176","0"
"07.05.2018 18:18:44","0","24,5","851","851","6,898604","0"
"07.05.2018 18:19:10","0","25","283","283","6,022685","0"
"07.05.2018 18:19:37","0","24","283","283","2,199936","0"
"07.05.2018 18:20:02","0","27,5","851","851","6,215272","0"
"07.05.2018 18:20:29","0","28,5","283","283","6,59954","0"
"07.05.2018 18:21:03","0","29,5","851","851","1,968619","0"
"07.05.2018 18:21:29","0","24,5","851","851","4,069464","0"
"07.05.2018 18:21:55","0","25","283","283","7,539573","0"
"07.05.2018 18:22:21","0","27,5","283","283","7,648949","0"
"07.05.2018 18:22:47","0","24","851","851","6,802109","0"
"07.05.2018 18:23:13","0","24,5","283","283","6,519731","0"
"07.05.2018 18:23:39","0","31,5","283","283","8,237506","0"
"07.05.2018 18:24:05","0","29","851","851","7,288852","0"
"07.05.2018 18:24:31","0","28,5","283","283","5,539401","0"
"07.05.2018 18:25:06","0","24","283","283","6,162274","0"
"07.05.2018 18:25:32","0","30,5","851","851","3,73021","0"
"07.05.2018 18:25:58","0","29","283","283","6,034763","0"
"07.05.2018 18:26:24","0","28,5","851","851","3,360075","0"
"07.05.2018 18:26:50","0","23","283","283","7,302686","0"
"07.05.2018 18:27:16","0","23","283","283","5,571093","0"
"07.05.2018 18:27:42","0","24,5","851","851","3,637678","0"
"07.05.2018 18:28:08","0","24,5","851","851","5,468782","0"
"07.05.2018 18:28:34","0","27,5","283","283","7,883328","0"
"07.05.2018 18:29:00","0","23,5","283","283","8,437963","0"
"07.05.2018 18:29:27","0","23,5","851","851","4,997756","0"
"07.05.2018 18:29:53","0","23","851","851","3,910501","0"
"07.05.2018 18:30:19","0","29,5","283","283","6,034365","0"
"07.05.2018 18:30:45","0","23","851","851","8,820478","0"
"07.05.2018 18:31:11","0","27,5","851","851","6,890222","0"
"07.05.2018 18:31:37","0","25","283","283","3,674435","0"
"07.05.2018 18:32:03","0","22,5","850","850","6,925391","0"
"07.05.2018 18:32:29","0","25","851","851","6,948357","0"
"07.05.2018 18:32:55","0","25,5","851","851","9,192039","0"
"07.05.2018 18:33:30","0","24","851","851","6,743511","0"
"07.05.2018 18:33:56","0","24,5","851","851","8,753276","0"
"07.05.2018 18:34:22","0","29,5","851","851","7,392403","0"
"07.05.2018 18:34:48","0","27,5","283","283","6,72333","0"
"07.05.2018 18:35:14","0","29","283","283","6,359597","0"
"07.05.2018 18:35:40","0","23,5","851","851","7,041533","0"
"07.05.2018 18:36:06","0","27,5","851","851","2,647227","0"
"07.05.2018 18:36:32","0","23","283","283","4,578083","0"
"07.05.2018 18:36:58","0","28,5","283","283","7,401629","0"
"07.05.2018 18:37:24","0","22,5","851","851","3,032341","0"
"07.05.2018 18:37:50","0","23","283","283","4,412047","0"
"07.05.2018 18:38:16","0","23,5","283","283","7,225634","0"
"07.05.2018 18:38:42","0","23","283","283","6,919774","0"
"07.05.2018 18:39:09","0","24,5","283","283","8,895336","0"
"07.05.2018 18:39:35","0","23,5","283","283","6,454649","0"
"07.05.2018 18:40:01","0","23","851","851","7,973214","0"
"07.05.2018 18:40:27","0","23","851","851","7,841679","0"
"07.05.2018 18:40:53","0","29,5","851","851","3,066681","0"
"07.05.2018 18:41:19","0","23","283","283","5,896932","0"
"07.05.2018 18:41:45","0","27,5","851","851","7,428115","0"
"07.05.2018 18:42:11","0","27,5","283","283","6,231747","0"
"07.05.2018 18:42:37","0","27,5","851","851","5,508164","0"
"07.05.2018 18:43:03","0","25,5","851","851","7,894042","0"
"07.05.2018 18:43:29","0","23,5","852","852","3,763731","0"
"07.05.2018 18:43:56","0","28,5","851","851","7,651934","0"
"07.05.2018 18:44:25","0","24","851","851","6,061771","0"
"07.05.2018 18:44:54","0","28,5","851","851","9,39476","0"
"07.05.2018 18:45:21","0","24,5","283","283","4,672817","0"
"07.05.2018 18:45:48","0","23,5","851","851","8,717971","0"
"07.05.2018 18:46:15","0","28","851","851","6,569315","0"
"07.05.2018 18:46:44","0","23,5","850","850","11,51649","0"
"07.05.2018 18:47:11","0","29,5","283","283","4,380834","0"
"07.05.2018 18:47:37","0","22,5","851","851","9,851906","0"
"07.05.2018 18:48:04","0","28,5","851","851","7,816658","0"
"07.05.2018 18:48:31","0","29","851","851","8,500803","0"
"07.05.2018 18:48:57","0","23","851","851","8,056678","0"
"07.05.2018 18:49:25","0","28","283","283","6,142906","0"
"07.05.2018 18:49:51","0","25,5","284","284","9,962592","0"
"07.05.2018 18:50:18","0","23","851","851","7,30574","0"
"07.05.2018 18:50:44","0","28,5","852","852","9,329708","0"
"07.05.2018 18:51:14","0","28","851","851","3,706994","0"
"07.05.2018 18:51:41","0","30","283","283","6,799262","0"
"07.05.2018 18:52:07","0","27,5","850","850","1,848017","0"
"07.05.2018 18:52:34","0","23,5","283","283","8,259237","0"
"07.05.2018 18:53:01","0","24","851","851","8,697596","0"
"07.05.2018 18:53:27","0","28","851","851","7,491597","0"
"07.05.2018 18:53:54","0","28","283","283","6,846781","0"
"07.05.2018 18:54:20","0","27,5","283","283","2,673052","0"
"07.05.2018 18:54:46","0","29","283","283","6,640251","0"
"07.05.2018 18:55:13","0","23","283","283","6,582432","0"
"07.05.2018 18:55:39","0","28,5","283","283","5,540909","0"
"07.05.2018 18:56:05","0","28,5","851","851","7,945338","0"
"07.05.2018 18:56:32","0","28","283","283","4,50344","0"
"07.05.2018 18:56:58","0","28","283","283","13,96287","0"
"07.05.2018 18:57:24","0","29","283","283","11,03088","0"
"07.05.2018 18:57:50","0","24","283","283","8,846213","0"
"07.05.2018 18:58:17","0","27,5","851","851","2,950711","0"
"07.05.2018 18:58:47","0","28","283","283","2,841797","0"
"07.05.2018 18:59:13","0","23","851","851","2,58298","0"
"07.05.2018 18:59:40","0","24,5","284","284","8,095438","0"
"07.05.2018 19:00:06","0","25","851","851","8,482127","0"
"07.05.2018 19:00:33","0","29","283","283","3,153425","0"
"07.05.2018 19:00:59","0","27,5","851","851","9,250525","0"
"07.05.2018 19:01:27","0","29","851","851","6,118093","0"
"07.05.2018 19:01:53","0","27,5","283","283","5,000816","0"
"07.05.2018 19:02:19","0","27,5","283","283","7,481332","0"
"07.05.2018 19:02:45","0","23","283","283","3,064146","0"
"07.05.2018 19:03:12","0","29","283","283","6,286356","0"
"07.05.2018 19:03:38","0","23,5","283","283","6,401154","0"
"07.05.2018 19:04:05","0","27,5","283","283","6,491852","0"
"07.05.2018 19:04:31","0","23,5","851","851","6,495862","0"
"07.05.2018 19:04:57","0","28,5","850","850","8,065683","0"
"07.05.2018 19:05:23","0","23","851","851","4,068792","0"
"07.05.2018 19:05:50","0","23","851","851","8,031741","0"
"07.05.2018 19:06:19","0","28","851","851","2,910513","0"
"07.05.2018 19:06:49","0","28","283","283","7,565387","0"
"07.05.2018 19:07:18","0","28","851","497","8,325981","0"
"07.05.2018 19:43:46","0","18","853","853","5,663595","0"
"07.05.2018 19:44:39","0","29","850","850","8,173242","0"
"07.05.2018 19:45:20","0","29","851","851","3,346092","0"
"07.05.2018 19:46:01","0","29","851","851","8,139824","0"
"07.05.2018 19:46:43","0","18,5","283","283","3,947343","0"
"07.05.2018 19:47:24","0","29,5","283","283","3,309384","0"
"07.05.2018 19:48:05","0","17,5","283","283","5,766887","0"
"07.05.2018 19:48:46","0","18,5","283","283","7,710799","0"
"07.05.2018 19:49:27","0","29,5","283","283","6,83494","0"
"07.05.2018 19:50:08","0","29","283","283","6,188821","0"
"07.05.2018 19:50:49","0","17","283","283","3,677398","0"
"07.05.2018 19:51:30","0","32,5","851","851","5,19298","0"
"07.05.2018 19:52:11","0","18","851","851","6,066002","0"
"07.05.2018 19:52:52","0","23","283","283","2,806896","0"
"07.05.2018 19:53:34","0","33,5","851","851","5,980732","0"
"07.05.2018 19:54:16","0","33","283","283","1,400867","0"
"07.05.2018 19:54:58","0","18,5","283","283","5,299499","0"
"07.05.2018 19:55:40","0","33","283","283","0,9887662","0"
"07.05.2018 19:56:22","0","32","851","851","0,8362071","0"
"07.05.2018 19:57:04","0","29,5","283","283","6,781507","0"
"07.05.2018 19:57:51","0","18","851","851","0,9987791","0"
"07.05.2018 19:58:35","0","18,5","283","283","8,062023","0"
"07.05.2018 19:59:17","0","29,5","851","851","8,788977","0"
"07.05.2018 19:59:58","0","18","852","852","1,135565","0"
"07.05.2018 20:00:40","0","18,5","851","851","5,05651","0"
"07.05.2018 20:01:21","0","32","851","851","5,074934","0"
"07.05.2018 20:02:02","0","32","283","283","3,786408","0"
"07.05.2018 20:02:43","0","29,5","283","283","4,229365","0"
"07.05.2018 20:03:24","0","19","284","284","6,132061","0"
"07.05.2018 20:04:06","0","24","283","283","3,093001","0"
"07.05.2018 20:04:47","0","32,5","283","283","5,866629","0"
"07.05.2018 20:05:28","0","34","283","283","5,853608","0"
"07.05.2018 20:06:10","0","32,5","283","283","1,966353","0"
"07.05.2018 20:06:51","0","34,5","283","283","7,072025","0"
"07.05.2018 20:07:34","0","32","283","283","7,773216","0"
"07.05.2018 20:08:16","0","32","283","282","6,334068","0"
"07.05.2018 20:08:58","0","30","284","284","9,747389","0"
"07.05.2018 20:09:40","0","34","283","283","6,533472","0"
"07.05.2018 20:10:22","0","33,5","283","283","5,2266","0"
"07.05.2018 20:11:03","0","37,5","283","283","8,649474","0"
"07.05.2018 20:11:45","0","17,5","852","852","1,19472","0"
"07.05.2018 20:12:27","0","34","851","850","7,832054","0"
"07.05.2018 20:13:08","0","17,5","851","851","6,962173","0"
"07.05.2018 20:13:49","0","17,5","283","283","4,907615","0"
"07.05.2018 20:14:32","0","17","851","851","6,799922","0"
"07.05.2018 20:15:13","0","33,5","283","283","6,0765","0"
"07.05.2018 20:15:55","0","17","283","283","4,945382","0"
"07.05.2018 20:16:36","0","32,5","283","283","6,055671","0"
"07.05.2018 20:17:17","0","18,5","283","283","5,054588","0"
"07.05.2018 20:17:58","0","33,5","851","851","2,372123","0"
"07.05.2018 20:18:39","0","19,5","283","283","12,6525","0"
"07.05.2018 20:19:21","0","17,5","851","851","6,622336","0"
"07.05.2018 20:20:03","0","32,5","851","851","5,81356","0"
"07.05.2018 20:20:46","0","20","851","851","4,869517","0"
"07.05.2018 20:21:28","0","29","283","283","5,832972","0"
"07.05.2018 20:22:10","0","33,5","851","851","3,565214","0"
"07.05.2018 20:22:51","0","33,5","283","283","3,280315","0"
"07.05.2018 20:23:33","0","30,5","851","851","6,683849","0"
"07.05.2018 20:24:14","0","29,5","283","283","5,152552","0"
"07.05.2018 20:24:56","0","18,5","852","852","6,524358","0"
"07.05.2018 20:25:38","0","30","851","850","13,22766","0"
"07.05.2018 20:26:20","0","29","851","851","3,828748","0"
"07.05.2018 20:27:01","0","18,5","283","283","5,090545","0"
"07.05.2018 20:27:42","0","29","283","283","8,218781","0"
"07.05.2018 20:28:23","0","29","283","283","3,758617","0"
"07.05.2018 20:29:04","0","29,5","283","283","5,996176","0"
"07.05.2018 20:29:45","0","18,5","851","851","4,966816","0"
"07.05.2018 20:30:27","0","29","851","851","5,923417","0"
"07.05.2018 20:31:08","0","18","283","283","2,311965","0"
"07.05.2018 20:31:49","0","18","283","283","3,576577","0"
"07.05.2018 20:32:30","0","18,5","283","283","3,508551","0"
"07.05.2018 20:33:11","0","17,5","850","850","5,778697","0"
"07.05.2018 20:33:52","0","32,5","283","283","2,907075","0"
"07.05.2018 20:34:39","0","33","283","283","1,066543","0"
"07.05.2018 20:35:20","0","23","851","851","6,541274","0"
"07.05.2018 20:36:01","0","18,5","283","283","1,744711","0"
"07.05.2018 20:36:43","0","29,5","851","851","4,966248","0"
"07.05.2018 20:37:24","0","30","283","283","7,856232","0"
"07.05.2018 20:38:05","0","18,5","851","851","6,071882","0"
"07.05.2018 20:38:46","0","17,5","283","283","5,85295","0"
"07.05.2018 20:39:27","0","29","283","283","6,414727","0"
"07.05.2018 20:40:08","0","29,5","283","283","4,57311","0"
"07.05.2018 20:40:49","0","18","851","851","5,697903","0"
"07.05.2018 20:41:30","0","29","850","850","8,015266","0"
"07.05.2018 20:42:11","0","17,5","851","851","1,094756","0"
"07.05.2018 20:42:52","0","18,5","851","851","5,783403","0"
"07.05.2018 20:43:33","0","24","851","851","7,407088","0"
"07.05.2018 20:44:14","0","29,5","283","283","7,912133","0"
"07.05.2018 20:44:56","0","29","851","851","3,083226","0"
"07.05.2018 20:45:37","0","18,5","851","851","1,36125","0"
"07.05.2018 20:46:18","0","17","283","283","4,709958","0"
"07.05.2018 20:46:59","0","18,5","284","284","6,226903","0"
"07.05.2018 20:47:40","0","18","850","850","5,890084","0"
"07.05.2018 20:48:21","0","29","851","851","6,700124","0"
"07.05.2018 20:49:02","0","30","283","283","6,270762","0"
"07.05.2018 20:49:43","0","17,5","851","851","1,24029","0"
"07.05.2018 20:50:25","0","18,5","851","851","1,239868","0"
"07.05.2018 20:51:06","0","18","851","851","6,167473","0"
"07.05.2018 20:51:47","0","18,5","851","851","2,027593","0"
"07.05.2018 20:52:28","0","18,5","283","283","4,429752","0"
"07.05.2018 20:53:09","0","18,5","283","282","1,730545","0"
"07.05.2018 20:53:50","0","23","283","283","4,937775","0"
"07.05.2018 20:54:31","0","17","851","851","4,981061","0"
"07.05.2018 20:55:12","0","18,5","283","283","4,331945","0"
"07.05.2018 20:55:53","0","18,5","283","283","3,936871","0"
"07.05.2018 20:56:34","0","18","851","851","1,232834","0"
"07.05.2018 20:57:15","0","17,5","851","851","5,747552","0"
"07.05.2018 20:57:57","0","18","851","851","6,192866","0"
"07.05.2018 20:58:38","0","18","283","283","4,952802","0"
"07.05.2018 20:59:20","0","17","851","851","4,237986","0"
"07.05.2018 21:00:01","0","29","283","283","4,749697","0"
"07.05.2018 21:00:46","0","18","283","283","4,892638","0"
"07.05.2018 21:01:27","0","18,5","851","851","1,264946","0"
"07.05.2018 21:02:08","0","17,5","851","841","5,632971","0"
"07.05.2018 21:02:49","0","18,5","283","283","5,20807","0"
"07.05.2018 21:03:31","0","31,5","851","851","8,569272","0"
"07.05.2018 21:04:12","0","17","283","283","3,138775","0"
"07.05.2018 21:04:53","0","18,5","851","851","5,953389","0"
"07.05.2018 21:05:35","0","18","283","283","0,9755938","0"
"07.05.2018 21:06:16","0","18","283","283","5,768599","0"
"07.05.2018 21:06:57","0","18,5","283","283","5,208823","0"
"07.05.2018 21:07:38","0","18,5","851","851","1,274046","0"
"07.05.2018 21:08:19","0","17,5","283","283","2,016863","0"
"07.05.2018 21:09:00","0","18,5","851","851","1,067518","0"
"07.05.2018 21:09:41","0","18,5","851","851","1,544212","0"
"07.05.2018 21:10:22","0","18","283","283","5,935733","0"
"07.05.2018 21:11:03","0","18,5","283","283","1,491016","0"
"07.05.2018 21:11:44","0","18","283","283","5,472689","0"
"07.05.2018 21:12:26","0","17,5","284","284","0,9898286","0"
"07.05.2018 21:13:06","0","17","851","851","5,535625","0"
"07.05.2018 21:13:48","0","17,5","283","283","5,347594","0"
"07.05.2018 21:14:29","0","18,5","851","851","5,098451","0"
"07.05.2018 21:15:16","0","18,5","283","283","0,8832105","0"
"07.05.2018 21:15:57","0","18,5","850","850","6,24518","0"
"07.05.2018 21:16:38","0","18","851","851","5,553994","0"
"07.05.2018 21:17:19","0","18,5","851","851","6,268373","0"
"07.05.2018 21:18:00","0","18","283","283","5,687767","0"
"07.05.2018 21:18:41","0","17,5","851","851","6,619822","0"
"07.05.2018 21:19:22","0","18","283","283","4,503031","0"
"07.05.2018 21:20:03","0","18,5","283","283","4,553593","0"
"07.05.2018 21:20:44","0","18,5","851","851","1,170189","0"
"07.05.2018 21:21:25","0","18,5","851","851","1,171831","0"
"07.05.2018 21:22:07","0","18,5","283","283","3,833413","0"
"07.05.2018 21:22:48","0","17,5","283","283","4,451442","0"
"07.05.2018 21:23:29","0","18,5","283","283","1,241238","0"
"07.05.2018 21:24:10","0","17,5","283","283","4,621522","0"
"07.05.2018 21:24:51","0","18,5","283","283","6,029634","0"
"07.05.2018 21:25:32","0","18","283","283","4,827298","0"
"07.05.2018 21:26:13","0","18","283","283","5,096492","0"
"07.05.2018 21:26:54","0","18,5","283","283","1,234225","0"
"07.05.2018 21:27:35","0","17,5","283","283","1,059289","0"
"07.05.2018 21:28:16","0","18,5","851","849","5,595391","0"
"07.05.2018 21:28:57","0","18","283","283","5,370698","0"
"07.05.2018 21:29:38","0","17,5","851","851","5,962959","0"
"07.05.2018 21:30:20","0","18","283","283","1,23748","0"
"07.05.2018 21:31:01","0","17,5","851","851","1,077943","0"
"07.05.2018 21:31:42","0","18,5","283","283","2,794284","0"
"07.05.2018 21:32:23","0","17,5","851","851","6,025671","0"
"07.05.2018 21:33:04","0","17,5","851","851","1,145438","0"
"07.05.2018 21:33:45","0","18,5","851","851","5,225031","0"
"07.05.2018 21:34:26","0","18,5","851","851","6,160753","0"
"07.05.2018 21:35:07","0","18,5","283","283","5,446035","0"
"07.05.2018 21:35:48","0","17","851","851","5,47081","0"
"07.05.2018 21:36:29","0","18,5","850","850","4,353401","0"
"07.05.2018 21:37:10","0","18,5","283","283","4,158133","0"
"07.05.2018 21:37:51","0","17,5","283","283","2,607816","0"
"07.05.2018 21:38:33","0","21","851","851","7,137669","0"
"07.05.2018 21:39:14","0","18,5","851","851","5,265842","0"
"07.05.2018 21:39:55","0","17","283","283","5,606699","0"
"07.05.2018 21:40:36","0","17,5","283","283","3,955358","0"
"07.05.2018 21:41:17","0","18,5","283","283","2,831587","0"
"07.05.2018 21:41:58","0","18,5","851","851","6,010341","0"
"07.05.2018 21:42:39","0","17","851","851","5,843759","0"
"07.05.2018 21:43:20","0","18,5","283","283","0,9952","0"
"07.05.2018 21:44:01","0","18,5","283","283","1,20907","0"
"07.05.2018 21:44:42","0","17,5","851","851","3,308989","0"
"07.05.2018 21:45:23","0","17","851","851","4,774027","0"
"07.05.2018 21:46:04","0","17","283","283","4,9745","0"
"07.05.2018 21:46:46","0","18,5","851","851","5,67325","0"
"07.05.2018 21:47:27","0","18","851","851","5,430489","0"
"07.05.2018 21:48:08","0","18,5","284","284","5,355875","0"
"07.05.2018 21:48:49","0","18","283","283","5,693408","0"
"07.05.2018 21:49:30","0","18,5","283","283","5,932011","0"
"07.05.2018 21:50:11","0","18,5","851","851","6,355991","0"
"07.05.2018 21:50:52","0","17","283","283","5,757626","0"
"07.05.2018 21:51:33","0","18,5","851","851","1,352438","0"
"07.05.2018 21:52:14","0","18,5","283","283","5,835865","0"
"07.05.2018 21:52:55","0","18,5","850","850","5,843612","0"
"07.05.2018 21:53:36","0","18,5","283","283","7,32794","0"
"07.05.2018 21:54:17","0","17","851","851","5,321522","0"
"07.05.2018 21:54:58","0","18","283","283","5,310355","0"
"07.05.2018 21:55:40","0","18","850","850","5,991642","0"
"07.05.2018 21:56:21","0","18","283","283","1,273408","0"
"07.05.2018 21:57:02","0","18,5","283","283","2,733311","0"
"07.05.2018 21:57:43","0","18,5","283","283","5,986114","0"
"07.05.2018 21:58:24","0","18","851","851","6,060963","0"
"07.05.2018 21:59:05","0","18","851","851","4,688325","0"
"07.05.2018 21:59:46","0","18","851","851","1,310582","0"
"07.05.2018 22:00:27","0","17","283","283","1,179611","0"
"07.05.2018 22:01:08","0","17,5","851","851","1,114464","0"
"07.05.2018 22:01:49","0","18","851","851","5,736746","0"
"07.05.2018 22:02:30","0","18","283","283","5,977181","0"
"07.05.2018 22:03:11","0","18,5","850","850","6,296644","0"
"07.05.2018 22:03:53","0","17,5","283","283","2,275333","0"
"07.05.2018 22:04:34","0","17,5","283","283","4,89915","0"
"07.05.2018 22:05:15","0","17,5","283","283","1,721486","0"
"07.05.2018 22:05:56","0","17,5","851","851","1,121197","0"
"07.05.2018 22:06:37","0","18","283","283","5,887924","0"
"07.05.2018 22:07:18","0","17","851","851","5,857625","0"
"07.05.2018 22:07:59","0","17,5","851","851","1,133749","0"
"07.05.2018 22:08:40","0","17,5","283","283","8,45352","0"
"07.05.2018 22:09:21","0","17,5","851","851","4,732751","0"
"07.05.2018 22:10:02","0","17,5","850","850","5,758496","0"
"07.05.2018 22:10:43","0","17,5","851","851","4,25581","0"
"07.05.2018 22:11:24","0","18,5","283","283","6,233589","0"
"07.05.2018 22:12:06","0","17,5","283","283","5,300035","0"
"07.05.2018 22:12:47","0","17,5","851","851","1,080306","0"
"07.05.2018 22:13:28","0","18","283","283","5,474845","0"
"07.05.2018 22:14:09","0","18,5","851","851","1,418659","0"
"07.05.2018 22:14:50","0","18","851","851","1,104243","0"
"07.05.2018 22:15:31","0","17,5","851","851","1,213136","0"
"07.05.2018 22:16:12","0","18","851","851","1,375789","0"
"07.05.2018 22:16:53","0","17,5","851","851","5,636002","0"
"07.05.2018 22:17:34","0","18","851","851","4,120603","0"
"07.05.2018 22:18:15","0","18,5","851","851","1,239967","0"
"07.05.2018 22:18:56","0","17,5","283","283","4,385512","0"
"07.05.2018 22:19:37","0","17","283","283","5,992535","0"
"07.05.2018 22:20:18","0","17","851","851","1,230651","0"
"07.05.2018 22:21:00","0","17,5","283","283","5,758538","0"
"07.05.2018 22:21:41","0","18,5","851","851","5,333422","0"
"07.05.2018 22:22:22","0","17","851","851","5,664234","0"
"07.05.2018 22:23:03","0","17,5","283","283","0,9346731","0"
"07.05.2018 22:23:44","0","18,5","283","283","4,427799","0"
"07.05.2018 22:24:25","0","17","851","851","5,572353","0"
"07.05.2018 22:25:06","0","18,5","851","851","3,664947","0"
"07.05.2018 22:25:47","0","18,5","283","283","2,488337","0"
"07.05.2018 22:26:28","0","18,5","283","283","5,672873","0"
"07.05.2018 22:27:09","0","18,5","283","283","5,711315","0"
"07.05.2018 22:27:50","0","18,5","851","851","3,94266","0"
"07.05.2018 22:28:31","0","21","283","283","5,832727","0"
"07.05.2018 22:29:13","0","17,5","851","851","1,196425","0"
"07.05.2018 22:29:54","0","17,5","851","851","5,402323","0"
"07.05.2018 22:30:35","0","18","851","851","4,822005","0"
"07.05.2018 22:31:16","0","18,5","851","851","4,778694","0"
"07.05.2018 22:31:57","0","17,5","283","283","1,262888","0"
"07.05.2018 22:32:38","0","17","851","851","2,897229","0"
"07.05.2018 22:33:19","0","18","283","283","1,256663","0"
"07.05.2018 22:34:00","0","17,5","283","283","5,425943","0"
"07.05.2018 22:34:41","0","17,5","283","283","1,497054","0"
"07.05.2018 22:35:22","0","18,5","283","283","4,976866","0"
"07.05.2018 22:36:03","0","18","851","851","1,093651","0"
"07.05.2018 22:36:44","0","17,5","851","851","5,69803","0"
"07.05.2018 22:37:26","0","18","283","283","1,05446","0"
"07.05.2018 22:38:07","0","17,5","283","283","1,855281","0"
"07.05.2018 22:38:48","0","17","851","851","6,349861","0"
"07.05.2018 22:39:29","0","17","851","851","5,630426","0"
"07.05.2018 22:40:10","0","18,5","283","283","6,220742","0"
"07.05.2018 22:40:51","0","18","851","851","1,123365","0"
"07.05.2018 22:41:32","0","18,5","851","851","5,93211","0"
"07.05.2018 22:42:13","0","18","851","851","5,331884","0"
"07.05.2018 22:42:54","0","18","851","851","5,870088","0"
"07.05.2018 22:43:35","0","17","283","283","8,664145","0"
"07.05.2018 22:44:16","0","17,5","851","851","5,075181","0"
"07.05.2018 22:44:57","0","18","850","850","5,843441","0"
"07.05.2018 22:45:39","0","18","283","283","1,018066","0"
"07.05.2018 22:46:20","0","18,5","851","851","4,069633","0"
"07.05.2018 22:47:01","0","17","283","283","5,419076","0"
"07.05.2018 22:47:42","0","18","283","283","3,164105","0"
"07.05.2018 22:48:23","0","18,5","283","283","3,776639","0"
"07.05.2018 22:49:07","0","17","851","844","5,565858","0"
"07.05.2018 22:49:48","0","17,5","851","851","4,854153","0"
"07.05.2018 22:50:29","0","17,5","283","283","6,296479","0"
"07.05.2018 22:51:10","0","18,5","283","283","5,899215","0"
"07.05.2018 22:51:51","0","18","283","283","3,497997","0"
"07.05.2018 22:52:32","0","18,5","851","851","1,13756","0"
"07.05.2018 22:53:13","0","17,5","283","283","5,428382","0"
"07.05.2018 22:53:55","0","18","283","283","5,063329","0"
"07.05.2018 22:54:36","0","17,5","283","283","5,724041","0"
"07.05.2018 22:55:17","0","18","851","851","5,232139","0"
"07.05.2018 22:55:58","0","18","283","283","5,37228","0"
"07.05.2018 22:56:39","0","17,5","851","851","5,364261","0"
"07.05.2018 22:57:20","0","18,5","851","851","6,207431","0"
"07.05.2018 22:58:01","0","17,5","283","283","5,484608","0"
"07.05.2018 22:58:42","0","18","852","852","1,932268","0"
"07.05.2018 22:59:29","0","17","851","851","5,225049","0"
"07.05.2018 23:00:10","0","17","284","284","1,824636","0"
"07.05.2018 23:00:52","0","17","851","851","5,641608","0"
"07.05.2018 23:01:34","0","17,5","851","851","1,970961","0"
"07.05.2018 23:02:15","0","18,5","851","851","6,273301","0"
"07.05.2018 23:02:56","0","18,5","283","283","5,272725","0"
"07.05.2018 23:03:37","0","18,5","283","283","6,939763","0"
"07.05.2018 23:04:18","0","17,5","851","851","4,000267","0"
"07.05.2018 23:04:59","0","17","283","283","5,679201","0"
"07.05.2018 23:05:41","0","18,5","283","283","4,671355","0"
"07.05.2018 23:06:22","0","17","283","283","5,399808","0"
"07.05.2018 23:07:03","0","17","283","283","5,183155","0"
"07.05.2018 23:07:44","0","18","852","852","5,322415","0"
"07.05.2018 23:08:26","0","17","283","283","6,070961","0"
"07.05.2018 23:09:08","0","18","851","851","3,501148","0"
