"remoteudpport","minroundtrip","successrttcount","remoteip","answerreceived","averagertt","maxroundtrip"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","23","5","13.107.8.2","True","39","56"
"3478","23","5","13.107.8.2","True","78","284"
"3478","23","5","13.107.8.2","True","52","74"
"3478","20","5","13.107.8.2","True","73","266"
"3478","20","5","13.107.8.2","True","35","68"
"3478","19","5","13.107.8.2","True","43","120"
"3478","20","5","13.107.8.2","True","26","41"
"3478","20","5","13.107.8.2","True","24","28"
"3478","21","5","13.107.8.2","True","24","27"
"3478","22","5","13.107.8.2","True","36","53"
"3478","22","5","13.107.8.2","True","72","247"
"3478","25","5","13.107.8.2","True","28","32"
"3478","19","5","13.107.8.2","True","42","79"
"3478","23","5","13.107.8.2","True","40","71"
"3478","20","5","13.107.8.2","True","29","44"
"3478","28","5","13.107.8.2","True","37","51"
"3478","10","4","13.107.8.2","True","67","207"
"3478","19","5","13.107.8.2","True","29","62"
"3478","46","5","13.107.8.2","True","111","267"
"3478","22","5","13.107.8.2","True","28","39"
"3478","20","5","13.107.8.2","True","26","33"
"3478","25","5","13.107.8.2","True","32","41"
"3478","20","5","13.107.8.2","True","25","35"
"3478","24","5","13.107.8.2","True","40","83"
"3478","31","5","13.107.8.2","True","48","87"
"3478","27","5","13.107.8.2","True","36","44"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","19","5","13.107.8.2","True","50","143"
"3478","22","5","13.107.8.2","True","31","37"
"3478","25","5","13.107.8.2","True","46","98"
"3478","19","5","13.107.8.2","True","28","61"
"3478","22","5","13.107.8.2","True","70","241"
"3478","19","5","13.107.8.2","True","25","31"
"3478","19","5","13.107.8.2","True","29","36"
"3478","28","5","13.107.8.2","True","49","90"
"3478","26","5","13.107.8.2","True","60","138"
"3478","18","5","13.107.8.2","True","33","50"
"3478","21","5","13.107.8.2","True","23","29"
"3478","20","5","13.107.8.2","True","64","205"
"3478","28","5","13.107.8.2","True","35","41"
"3478","19","5","13.107.8.2","True","21","23"
"3478","21","5","13.107.8.2","True","80","275"
"3478","22","5","13.107.8.2","True","30","42"
"3478","18","5","13.107.8.2","True","35","52"
"3478","25","5","13.107.8.2","True","104","334"
"3478","20","5","13.107.8.2","True","76","157"
"3478","23","5","13.107.8.2","True","79","232"
"3478","22","5","13.107.8.2","True","53","166"
"3478","20","5","13.107.8.2","True","44","98"
"3478","23","5","13.107.8.2","True","34","50"
"3478","25","5","13.107.8.2","True","43","64"
"3478","25","5","13.107.8.2","True","52","82"
"3478","28","5","13.107.8.2","True","30","33"
"3478","21","5","13.107.8.2","True","47","93"
"3478","21","5","13.107.8.2","True","49","113"
"3478","22","5","13.107.8.2","True","40","80"
"3478","22","5","13.107.8.2","True","28","37"
"3478","22","5","13.107.8.2","True","26","35"
"3478","31","5","13.107.8.2","True","129","277"
"3478","18","5","13.107.8.2","True","69","170"
"3478","27","5","13.107.8.2","True","44","73"
"3478","19","5","13.107.8.2","True","25","36"
"3478","20","5","13.107.8.2","True","27","33"
"3478","18","5","13.107.8.2","True","29","55"
"3478","21","5","13.107.8.2","True","55","115"
"3478","23","5","13.107.8.2","True","30","43"
"3478","24","5","13.107.8.2","True","32","47"
"3478","21","5","13.107.8.2","True","37","50"
"3478","18","5","13.107.8.2","True","24","33"
"3478","19","5","13.107.8.2","True","24","36"
"3478","20","5","13.107.8.2","True","28","44"
"3478","22","5","13.107.8.2","True","43","101"
"3478","19","5","13.107.8.2","True","27","44"
"3478","25","5","13.107.8.2","True","30","36"
"3478","19","5","13.107.8.2","True","27","41"
"3478","20","5","13.107.8.2","True","29","39"
"3478","23","5","13.107.8.2","True","101","268"
"3478","19","5","13.107.8.2","True","27","40"
"3478","20","5","13.107.8.2","True","27","33"
"3478","26","5","13.107.8.2","True","33","43"
"3478","23","5","13.107.8.2","True","31","41"
"3478","21","5","13.107.8.2","True","78","280"
"3478","19","5","13.107.8.2","True","24","28"
"3478","19","5","13.107.8.2","True","27","38"
"3478","20","5","13.107.8.2","True","91","267"
"3478","25","5","13.107.8.2","True","60","168"
"3478","19","5","13.107.8.2","True","45","118"
"3478","19","5","13.107.8.2","True","23","27"
"3478","28","5","13.107.8.2","True","74","205"
"3478","21","5","13.107.8.2","True","28","49"
"3478","21","5","13.107.8.2","True","71","250"
"3478","20","5","13.107.8.2","True","33","57"
"3478","20","5","13.107.8.2","True","25","33"
"3478","22","5","13.107.8.2","True","27","36"
"3478","23","5","13.107.8.2","True","30","38"
"3478","23","5","13.107.8.2","True","60","201"
"3478","19","5","13.107.8.2","True","25","33"
"3478","22","4","13.107.8.2","True","87","254"
"3478","20","5","13.107.8.2","True","24","28"
"3478","22","5","13.107.8.2","True","77","284"
"3478","20","5","13.107.8.2","True","82","192"
"3478","21","5","13.107.8.2","True","27","34"
"3478","20","5","13.107.8.2","True","25","33"
"3478","19","5","13.107.8.2","True","25","38"
"3478","19","5","13.107.8.2","True","24","28"
"3478","18","5","13.107.8.2","True","40","66"
"3478","22","5","13.107.8.2","True","30","41"
"3478","24","5","13.107.8.2","True","33","52"
"3478","24","5","13.107.8.2","True","48","86"
"3478","19","5","13.107.8.2","True","28","34"
"3478","29","5","13.107.8.2","True","108","403"
"3478","24","5","13.107.8.2","True","91","235"
"3478","19","5","13.107.8.2","True","75","223"
"3478","22","5","13.107.8.2","True","30","35"
"3478","24","5","13.107.8.2","True","32","44"
"3478","20","5","13.107.8.2","True","42","88"
"3478","35","5","13.107.8.2","True","47","61"
"3478","23","5","13.107.8.2","True","61","190"
"3478","22","5","13.107.8.2","True","34","45"
"3478","19","5","13.107.8.2","True","55","188"
"3478","21","5","13.107.8.2","True","23","26"
"3478","21","5","13.107.8.2","True","26","28"
"3478","19","5","13.107.8.2","True","34","70"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","18","5","13.107.8.2","True","23","26"
"3478","20","5","13.107.8.2","True","27","37"
"3478","19","5","13.107.8.2","True","28","47"
"3478","20","5","13.107.8.2","True","76","266"
"3478","21","5","13.107.8.2","True","76","275"
"3478","21","5","13.107.8.2","True","78","289"
"3478","19","5","13.107.8.2","True","23","32"
"3478","21","5","13.107.8.2","True","25","34"
"3478","22","5","13.107.8.2","True","42","99"
"3478","21","5","13.107.8.2","True","28","35"
"3478","18","5","13.107.8.2","True","25","41"
"3478","21","5","13.107.8.2","True","32","59"
"3478","24","5","13.107.8.2","True","50","106"
"3478","21","5","13.107.8.2","True","26","31"
"3478","20","5","13.107.8.2","True","24","34"
"3478","20","5","13.107.8.2","True","26","29"
"3478","21","5","13.107.8.2","True","29","44"
"3478","22","5","13.107.8.2","True","35","48"
"3478","21","5","13.107.8.2","True","25","34"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","22","5","13.107.8.2","True","25","35"
"3478","23","5","13.107.8.2","True","46","120"
"3478","21","5","13.107.8.2","True","26","33"
"3478","21","5","13.107.8.2","True","62","202"
"3478","20","5","13.107.8.2","True","27","30"
"3478","25","5","13.107.8.2","True","32","46"
"3478","23","5","13.107.8.2","True","69","242"
"3478","16","5","13.107.8.2","True","21","23"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","23","5","13.107.8.2","True","28","34"
"3478","19","5","13.107.8.2","True","25","32"
"3478","20","5","13.107.8.2","True","32","53"
"3478","20","5","13.107.8.2","True","27","32"
"3478","22","5","13.107.8.2","True","32","45"
"3478","24","5","13.107.8.2","True","76","179"
"3478","20","5","13.107.8.2","True","83","185"
"3478","20","5","13.107.8.2","True","25","31"
"3478","21","5","13.107.8.2","True","78","280"
"3478","20","5","13.107.8.2","True","29","44"
"3478","21","5","13.107.8.2","True","35","43"
"3478","24","5","13.107.8.2","True","29","47"
"3478","19","5","13.107.8.2","True","31","62"
"3478","25","5","13.107.8.2","True","50","72"
"3478","19","5","13.107.8.2","True","26","35"
"3478","20","5","13.107.8.2","True","27","41"
"3478","24","5","13.107.8.2","True","66","213"
"3478","19","5","13.107.8.2","True","32","48"
"3478","22","5","13.107.8.2","True","54","164"
"3478","30","5","13.107.8.2","True","51","96"
"3478","23","5","13.107.8.2","True","31","37"
"3478","23","5","13.107.8.2","True","37","82"
"3478","23","5","13.107.8.2","True","30","40"
"3478","23","5","13.107.8.2","True","80","285"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","20","5","13.107.8.2","True","36","56"
"3478","23","5","13.107.8.2","True","65","121"
"3478","19","5","13.107.8.2","True","24","30"
"3478","21","5","13.107.8.2","True","27","39"
"3478","20","5","13.107.8.2","True","79","271"
"3478","21","5","13.107.8.2","True","29","54"
"3478","23","5","13.107.8.2","True","39","90"
"3478","21","5","13.107.8.2","True","23","26"
"3478","22","5","13.107.8.2","True","25","27"
"3478","20","5","13.107.8.2","True","79","281"
"3478","27","5","13.107.8.2","True","41","62"
"3478","21","5","13.107.8.2","True","27","37"
"3478","28","5","13.107.8.2","True","61","103"
"3478","17","5","13.107.8.2","True","22","30"
"3478","18","5","13.107.8.2","True","28","36"
"3478","22","5","13.107.8.2","True","71","210"
"3478","23","5","13.107.8.2","True","28","32"
"3478","22","5","13.107.8.2","True","33","64"
"3478","23","5","13.107.8.2","True","28","43"
"3478","23","5","13.107.8.2","True","55","128"
"3478","20","5","13.107.8.2","True","69","256"
"3478","18","5","13.107.8.2","True","24","28"
"3478","22","5","13.107.8.2","True","39","92"
"3478","23","5","13.107.8.2","True","33","60"
"3478","22","5","13.107.8.2","True","33","43"
"3478","23","5","13.107.8.2","True","34","52"
"3478","21","5","13.107.8.2","True","62","201"
"3478","21","5","13.107.8.2","True","32","42"
"3478","22","5","13.107.8.2","True","27","35"
"3478","19","5","13.107.8.2","True","76","257"
"3478","20","5","13.107.8.2","True","24","32"
"3478","19","5","13.107.8.2","True","26","34"
"3478","25","5","13.107.8.2","True","35","68"
"3478","21","5","13.107.8.2","True","24","27"
"3478","21","5","13.107.8.2","True","75","282"
"3478","21","5","13.107.8.2","True","24","27"
"3478","22","5","13.107.8.2","True","48","113"
"3478","21","5","13.107.8.2","True","23","28"
"3478","23","5","13.107.8.2","True","86","292"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","27","5","13.107.8.2","True","33","37"
"3478","20","5","13.107.8.2","True","37","66"
"3478","20","5","13.107.8.2","True","74","256"
"3478","24","5","13.107.8.2","True","33","54"
"3478","23","5","13.107.8.2","True","31","45"
"3478","21","5","13.107.8.2","True","29","43"
"3478","21","5","13.107.8.2","True","30","48"
"3478","19","5","13.107.8.2","True","60","192"
"3478","32","5","13.107.8.2","True","62","84"
"3478","22","5","13.107.8.2","True","27","33"
"3478","20","5","13.107.8.2","True","24","29"
"3478","20","5","13.107.8.2","True","42","85"
"3478","19","5","13.107.8.2","True","27","39"
"3478","19","5","13.107.8.2","True","30","42"
"3478","23","5","13.107.8.2","True","27","30"
"3478","20","5","13.107.8.2","True","28","46"
"3478","19","5","13.107.8.2","True","28","41"
"3478","21","5","13.107.8.2","True","55","105"
"3478","21","5","13.107.8.2","True","24","26"
"3478","20","5","13.107.8.2","True","24","31"
"3478","21","5","13.107.8.2","True","74","269"
"3478","23","5","13.107.8.2","True","32","63"
"3478","22","5","13.107.8.2","True","32","61"
"3478","19","5","13.107.8.2","True","51","161"
"3478","23","5","13.107.8.2","True","28","32"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","22","2","13.107.8.2","True","24","25"
"3478","19","5","13.107.8.2","True","49","140"
"3478","21","5","13.107.8.2","True","57","182"
"3478","21","5","13.107.8.2","True","28","50"
"3478","20","5","13.107.8.2","True","27","33"
"3478","21","5","13.107.8.2","True","50","108"
"3478","21","5","13.107.8.2","True","28","44"
"3478","22","5","13.107.8.2","True","24","31"
"3478","20","5","13.107.8.2","True","75","252"
"3478","27","5","13.107.8.2","True","56","141"
"3478","22","5","13.107.8.2","True","78","284"
"3478","20","5","13.107.8.2","True","51","156"
"3478","19","5","13.107.8.2","True","61","219"
"3478","21","5","13.107.8.2","True","28","45"
"3478","21","5","13.107.8.2","True","28","39"
"3478","21","5","13.107.8.2","True","71","270"
"3478","23","5","13.107.8.2","True","30","45"
"3478","23","5","13.107.8.2","True","33","61"
"3478","19","5","13.107.8.2","True","75","279"
"3478","18","5","13.107.8.2","True","24","30"
"3478","19","5","13.107.8.2","True","64","209"
"3478","21","5","13.107.8.2","True","27","35"
"3478","21","5","13.107.8.2","True","37","74"
"3478","18","5","13.107.8.2","True","38","47"
"3478","23","5","13.107.8.2","True","26","34"
"3478","19","5","13.107.8.2","True","22","25"
"3478","21","5","13.107.8.2","True","29","54"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","19","5","13.107.8.2","True","74","277"
"3478","23","5","13.107.8.2","True","29","38"
"3478","21","5","13.107.8.2","True","27","39"
"3478","19","5","13.107.8.2","True","60","195"
"3478","27","5","13.107.8.2","True","32","43"
"3478","25","5","13.107.8.2","True","30","34"
"3478","45","5","13.107.8.2","True","78","183"
"3478","20","5","13.107.8.2","True","23","29"
"3478","20","5","13.107.8.2","True","44","73"
"3478","20","5","13.107.8.2","True","38","69"
"3478","25","5","13.107.8.2","True","32","45"
"3478","21","5","13.107.8.2","True","41","101"
"3478","20","5","13.107.8.2","True","24","36"
"3478","20","5","13.107.8.2","True","27","41"
"3478","20","5","13.107.8.2","True","58","205"
"3478","22","5","13.107.8.2","True","26","36"
"3478","22","5","13.107.8.2","True","31","44"
"3478","18","5","13.107.8.2","True","23","32"
"3478","21","5","13.107.8.2","True","57","170"
"3478","24","5","13.107.8.2","True","30","40"
"3478","20","5","13.107.8.2","True","31","37"
"3478","24","5","13.107.8.2","True","74","229"
"3478","21","5","13.107.8.2","True","24","28"
"3478","24","5","13.107.8.2","True","34","57"
"3478","22","5","13.107.8.2","True","25","29"
"3478","22","5","13.107.8.2","True","46","82"
"3478","18","5","13.107.8.2","True","22","27"
"3478","23","5","13.107.8.2","True","50","150"
"3478","21","5","13.107.8.2","True","23","26"
"3478","20","5","13.107.8.2","True","41","79"
"3478","23","5","13.107.8.2","True","35","61"
"3478","24","5","13.107.8.2","True","46","121"
"3478","19","5","13.107.8.2","True","63","208"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","21","5","13.107.8.2","True","36","71"
"3478","19","5","13.107.8.2","True","64","93"
"3478","19","5","13.107.8.2","True","27","32"
"3478","21","5","13.107.8.2","True","24","34"
"3478","25","5","13.107.8.2","True","39","70"
"3478","19","5","13.107.8.2","True","36","61"
"3478","21","5","13.107.8.2","True","27","33"
"3478","21","5","13.107.8.2","True","26","31"
"3478","24","5","13.107.8.2","True","81","271"
"3478","23","5","13.107.8.2","True","42","104"
"3478","27","5","13.107.8.2","True","80","286"
"3478","19","5","13.107.8.2","True","23","28"
"3478","26","5","13.107.8.2","True","82","170"
"3478","29","5","13.107.8.2","True","40","49"
"3478","18","5","13.107.8.2","True","26","43"
"3478","20","5","13.107.8.2","True","74","254"
"3478","20","5","13.107.8.2","True","32","41"
"3478","19","5","13.107.8.2","True","74","279"
"3478","21","5","13.107.8.2","True","29","43"
"3478","19","5","13.107.8.2","True","37","64"
"3478","21","5","13.107.8.2","True","28","46"
"3478","20","5","13.107.8.2","True","27","32"
"3478","19","5","13.107.8.2","True","30","37"
"3478","4","4","13.107.8.2","True","28","85"
"3478","21","5","13.107.8.2","True","38","58"
"3478","24","5","13.107.8.2","True","28","34"
"3478","20","5","13.107.8.2","True","33","61"
"3478","19","5","13.107.8.2","True","22","26"
"3478","19","5","13.107.8.2","True","21","30"
"3478","18","5","13.107.8.2","True","53","175"
"3478","20","5","13.107.8.2","True","26","32"
"3478","24","5","13.107.8.2","True","28","35"
"3478","36","5","13.107.8.2","True","96","270"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","97","5","13.107.8.2","True","126","163"
"3478","156","4","13.107.8.2","True","206","262"
"3478","67","5","13.107.8.2","True","86","120"
"3478","124","5","13.107.8.2","True","286","491"
"3478","101","5","13.107.8.2","True","182","432"
"3478","158","5","13.107.8.2","True","210","265"
"3478","117","3","13.107.8.2","True","242","362"
"3478","88","5","13.107.8.2","True","171","274"
"3478","153","5","13.107.8.2","True","225","364"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","135","5","13.107.8.2","True","230","462"
"3478","159","5","13.107.8.2","True","220","370"
"3478","154","5","13.107.8.2","True","171","185"
"3478","119","5","13.107.8.2","True","171","228"
"3478","9999","0","13.107.8.2","False","0","0"
"3478","92","5","13.107.8.2","True","195","256"
"3478","139","5","13.107.8.2","True","159","181"
